Num,ID,CODIGO_ID,ANO,DESAGREGAÇÃO,ESPVIDA,FECTOT,MORT1,MORT5,SOBRE40,SOBRE60,RAZDEP,T_ENV,E_ANOSESTUDO,T_ANALF11A14,T_ANALF15A17,T_ANALF15M,T_ANALF18A24,T_ANALF18M,T_ANALF25A29,T_ANALF25M,T_ATRASO_2_BASICO,T_ATRASO_2_FUND,T_FBBAS,T_FBBAS_tudo,T_FBFUND,T_FBFUND_tudo,T_FBMED,T_FBMED_tudo,T_FBSUPER,T_FLBAS,T_FLBAS_tudo,T_FLFUND,T_FLFUND_tudo,T_FLMED,T_FLMED_tudo,T_FLSUPER,T_FREQ0A5,T_FREQ15A17,T_FREQ18A24,T_FREQ25A29,T_FREQ5A6,T_FREQ6A14,T_FREQ6A17,T_FREQFUND1517,T_FREQFUND1824,T_FREQMED1824,T_FUND11A13,T_FUND11A13_tudo,T_FUND15A17,T_FUND18A24,T_FUND18M,T_FUND25M,T_MED18A20,T_MED18A24,T_MED18M,T_MED25M,T_SUPER25M,CORTE1,CORTE2,CORTE3,CORTE4,CORTE9,GINI,PIND,PINDCRI,PMPOB,PMPOBCRI,PPOB,PPOBCRI,PREN10RICOS,PREN20,PREN20RICOS,PREN40,PREN60,PREN80,PRENTRAB,R1040,R2040,RDPC,RDPC1,RDPC10,RDPC2,RDPC3,RDPC4,RDPC5,RDPCT,RIND,RMPOB,RPOB,THEIL,P_AGRO,P_COM,P_CONSTR,P_EXTR,P_SERV,P_SIUP,P_TRANSF,P_CPR,P_EMP,P_FORMAL,P_TRABCC,P_TRABPUB,P_TRABSC,P_FUND,P_MED,P_SUPER,P_REN0,P_REN1,P_REN2,P_REN3,P_REN5,RENOCUP,THEILtrab,T_ATIV1014,T_ATIV1517,T_ATIV1824,T_ATIV18M,T_ATIV2529,T_DES1014,T_DES1517,T_DES1824,T_DES18M,T_DES2529,T_AGUA,T_BANAGUA,T_DENS,T_LIXO,T_LUZ,T_AGUA_ESGOTO,T_PAREDE,T_CRIFUNDIN_TODOS,T_FORA0A5,T_FORA6A14,T_FUNDIN_TODOS,T_FUNDIN_TODOS_MMEIO,T_FUNDIN18MINF,T_OCUPDESLOC_1,T_RMAXIDOSO,T_SLUZ,T_VULNERA_NESTUDA_NTRAB_MMEIO,T_VULNERA_RMAXIDOSO,T_VULNERA_OCUPDESLOC_13,PEA1014,PEA1517,PEA18M,PESO1,PESO1114,PESO1113,PESO1214,PESO13,PESO15,PESO1517,PESO1524,PESO1618,PESO18,PESO1820,PESO1824,PESO1921,PESO25,PESO4,PESO5,PESO6,PESO610,PESO617,PESO65,PESORUR,PESOTOT,PESOURB,PESO80,PESO0a4,PESO5A9,PESO10a14,PESO15A19,PESO20A24,PESO25A29,PESO30A34,PESO35A39,PESO40A44,PESO45A49,PESO50A54,PESO55A59,PESO60A64,PESO65A69,PESO70A74,PESO75A79,PIA,PIA1014,PIA1517,PIA18M,POP,I_ESCOLARIDADE,I_FREQ_PROP,IDHM,IDHM_E,IDHM_L,IDHM_R,IDHM_R_ajustado,IDHM_ajustado
17,2010000017,Tocantins,2010,MULHER,"74,39","2,41","18,43","19,84","96,37","89,68","52,2","5,67","10,12","1,59","1,57","11,83","1,7","12,8","3,05","15,7","14,26","11,27","112,26","112,26","115,49","115,49","102,89","102,89","36,67","92,9","92,9","94,43","94,43","55,03","55,03","16,89","34,71","83,96","33,28","16,74","87,61","97,29","93,88","25,54","4,04","11,79","92,03","90,18","65,2","79,17","57,43","51,74","47,61","53,82","42,61","39,68","13,55","127,5","235,6","377,2","671,67","1150,5","0,59","10,15","15,17","22,25","33,17","45,27","59,95","48,09","2,34","63,25","8,65","19,11","36,75","75,08","22,24","14,63","569,43","66,62","2738,6","179,67","297,66","502,5","1801,05","577,83","30,03","73,3","137,97","0,67","10,41","14,72","0,6","0,04","62,67","0,35","4,08","15,7977924811","1,2670493413","48,56","24,4145552545","20,6960918167","29,1936447695","72,75","58,42","20,18","9,68","31,57","76,68","85,07","92,67","981,61","0,5","7,42","25,91","54,04","54,66","63,48","20,47","25,99","19,38","9,66","10,75","85,34","81,74","31,33","94,66","95,26","7,65","7,62","30,21","65,29","2,71","25,56","17,28","39,9","0,64","8,4","4,74","41,82","70,68","3,94",5231,10836,242723,11821,56116,41725,42602,24241,486028,41913,134060,41143,444115,39713,92147,39152,351968,12851,12643,12315,65649,163678,38586,131379,681021,549642,7825,60585,63933,70475,68595,65465,62726,57682,47057,42049,34847,28526,22862,17633,13401,10430,6930,556370,70463,41827,444080,676521,"0,574","0,731","0,724","0,674","0,823","0,685","0,609","0,696"
17,2010000017,Tocantins,2010,HOMEM,"68,37",,"20,05","21,58","91,12","78,81","53,57","5,99","9,49","3,6","2,41","13,88","3,15","14,98","5,29","18,03","22,85","17,29","110,36","110,36","119,53","119,53","83,74","83,74","23,65","93,04","93,04","94,69","94,69","43,23","43,23","11,83","35,3","85,33","30,65","11,58","86,18","96,77","93,84","39,67","5,36","12,69","87,1","85,58","49,49","70,41","47,79","41,97","33,94","41,17","31,78","29,37","7,05",128,244,"389,5","686,67","1168,33","0,61","10,28","14,76","22,05","32,92","44,17","59,8","50,01","2,16","64,49","8,22","18,38","35,51","83,97","24,34","15,7","603,3","65,12","3016,83","182,76","306,63","516,53","1945,73","615,85","27,66","71,53","136,11","0,7","26,56","14,08","13,93","0,34","32,61","1,32","5,96","24,0268466683","1,9112173502","46,23","31,9395504838","9,5324478515","25,4974577544","53,53","36,66","7,68","8,28","24,21","72,15","83,25","90,83","1241,95","0,52","9,12","34,76","74,47","77,17","86,94","13,53","19,36","10,04",5,"5,38","83,1","79,11","31,12","94,03","94,23","8,47","8,5","30,39","64,7","3,23","27,99","17,91","41,53","1,12","8,64","5,77","23,7","71,79","6,04",6730,15261,351628,12296,58785,44044,44446,36953,366645,43649,137124,42875,322996,40276,93475,39414,362321,13133,13448,13002,68622,171056,42060,161960,702424,540464,8046,62124,67070,73785,70724,66400,62448,56784,48335,42919,36444,29635,24421,19275,14903,11453,7658,573345,73781,43909,455655,697302,"0,478","0,642","0,664","0,582","0,723","0,695","0,746","0,68"
21,2000000021,Maranhão,2000,MULHER,"66,75","3,2","43,82","56,61","86,88","73,49","71,73",5,"7,41","8,36","6,61","25,42","10,54","28,05","14,78","34,01","43,72","36,52","103,28","108,69","121,02","126,57","52,1","57,07","5,41","84,21","86,84","88,6","90,61","19,72","20,69","2,23","23,61","75,39","32,37","13,37","72,83","91,06","87,03","50,81","12,92","13,78","39,25","58,69","23,23","41,44","29,65","25,64","12,88","18,48","17,59","17,29","1,92","38,48","74,83","130,4","244,01","414,82","0,65","36,53","47,39","62,02","73,4","80,92","88,21","53,83","1,45","68,07","6,6","15,83","31,93","64,96","32,61","20,65","219,5","15,88","1181,48","56,58","101,28","176,7","748,15","233,84","32,73","60,43","89,42","0,74","29,85",12,"0,49","0,04","51,41","0,15","5,02","27,4443828149","0,9646313425","28,78","14,167635653","12,4911936415","25,6718062972","41,13","29,18","3,23","19,34","79,21","91,99","94,79","97,63","440,99","0,65","6,84","22,94","43,15","44,09","51,97","24,09","34,01","30,11","16,17","19,77","33,99","27,97","56,53","54,31","79,98","25,74",,"66,04","76,39","8,94","57,54","53,08","67,89",,"10,63","20,02","39,5","65,89",,24821,49610,684448,65357,295233,221071,223688,204047,1794934,219159,620780,214114,1575775,194724,401621,180160,1174154,68976,67681,67650,339429,853821,141915,1092592,2838794,1746202,31460,341517,336795,365548,349731,271049,204693,180525,161860,136429,113407,90661,77836,66828,50138,35101,25216,2131557,363033,216255,1552269,2806869,"0,297","0,37","0,503","0,344","0,696","0,532","0,455","0,478"
21,2000000021,Maranhão,2000,HOMEM,"60,19",,"48,59","62,78","82,4","64,82","74,11","4,77","6,47","15,93","12,8","28,9","18,27","31,28","23,24","36,07","52,12","43,96","99,83","104,59","122,14","127,56","36,01","38,89","3,35","82,82","85,59","86,85","88,93","12,99","13,65","1,67","22,18","76,38","32,35","8,71","70,22","89,28","85,94","57,75","16,08","10,76","29,13","47,04","15,05","30,63","23,23","20,51","8,41","12,37","12,67","12,78","1,84","35,46","73,65","125,42","234,25","391,2","0,66","38,17","48,42","63,62","74,38","81,97","88,67","55,12","1,35","68,97","6,32","15,28","31,03","83,62","34,89","21,94","216,28","14,58","1192,25","53,77","96,85","170,32","749,75","231,32","32,38","59,51","87,67","0,77","49,72","10,8","7,89","0,36","23,17","0,48","6,84","44,1561877985","1,6223006586","20,81","13,2656044874","4,0628499267","20,035081973","22,93","13,23","1,66","16,96","73,9","89,43","92,85","96,5","597,36","0,72","15,91","45,64","77,13","80,48","89,37","12,05","18,41","15,29","7,87","8,24","30,81","24,93","57,76","52,43","77,34","26,26",,"66,81","77,82","10,72","60,92","56,16","69,73",,"10,21","22,66","16,18","65,73",,58612,102394,1216702,67382,297676,223161,224510,209141,1749512,224216,634892,221713,1525296,200509,410676,183327,1114620,70827,69386,68539,345836,867728,134040,1194813,2812681,1617868,25321,350271,342893,370005,359138,275754,198802,169994,150904,128062,108369,88702,72616,63131,50093,34625,24001,2104652,368413,224355,1511884,2793499,"0,232","0,307","0,443","0,28","0,587","0,53","0,569","0,454"
21,2010000021,Maranhão,2010,MULHER,"73,52","2,56","26,39","28,82","95,32","86,98","57,33","6,25","9,67","4,26","2,52","18,54","4,02","20,11","8,04","24,63","19,98","15,92","117,61","117,61","121,82","121,82","104,97","104,97","20,59","92,44","92,44","94,43","94,43","48,16","48,16","8,35","44,67","82,54","31,15","16,18","94,28","96,58","93,07","32,38","6,17","15,28","87,47","85,82","55,8","69,95","48,39","42,33","34,93","40,61","32,16","29,78","6,77",61,"145,67","249,86","437,33","680,2","0,62","21,93","31,12","38,99","53,34","63,27","77,22","49,53","1,42","64,36","7,22","17,79","35,64","61,12","27,46","17,83","359,97","25,62","1782,81","104,23","190,38","321,2","1157,57","371,9","29,14","62,96","114,47","0,72","22,74","16,8","0,51","0,11","50,54","0,36","4,01","22,8512027543","0,7614239557","32,59","19,4075095725","9,6165755848","32,6540170729","61,06","45,46","11,24","17,51","51,54","86,59","91,96","95,97","654,39","0,56","7,72","19,42","44,92","47,35","54,27","14,21","23,07","23,33","11,67",15,"62,48","53,46","42,21","79,75","96,52","23,2","23,74","42,24","55,33","3,42","33,39","26,98","49,71","2,34","9,92","3,48","41,06","68,64","8,34",27618,40100,996907,60030,282204,210425,213646,125013,2312906,207447,669187,204299,2105459,197615,461740,195520,1643719,65078,65985,64734,339269,828920,206986,1161970,3313274,2151304,45073,312910,329882,357576,339239,329948,301572,254730,205619,182285,157769,133670,112796,88292,69987,55175,36751,2669700,357650,206454,2105597,3296709,"0,484","0,681","0,67","0,608","0,809","0,612","0,563","0,652"
21,2010000021,Maranhão,2010,HOMEM,"66,29",,"29,27","31,97","90,4","76,72",60,"5,81","8,87","8,98","5,58","22,45","7,77","24,19","13,84","29,05","30,06","23,84","113,67","113,67","125,29","125,29","77,86","77,86","11,58","92,33","92,33","94,51","94,51","34,98","34,98","5,58","43,35","83,75","29,16","10,05","93,44","95,93","92,95","46,98","8,3","14,03","79,29","77,87","39,97","59,15","40,15","34,53","24,37","30,35","24,48","22,74","4,02","55,25",140,"240,5","430,4","673,33","0,63","23,03","31,72","40,07","53,52","63,9","77,7","50,66","1,27","65,36","6,79","17,09","34,64","79,22","29,84","19,25","360,71","22,85","1827,48","99,62","185,71","316,66",1179,"374,94","28,1","61,31","111,74","0,75","35,53","13,66","13,5","0,7","26,54","0,9","5,59","31,5474664037","1,0719060828","33,6","25,1278892278","4,0846485145","25,1544713705","44,51","28,44","4,49","16,22","46,9","84,35","90,9","95,27","789,7","0,58","11,29","29,17","65,59","70,71","78,38","10,5","13,5","12,98","6,38","7,48","59,42","50,1","43,19","78,36","95,68","24,8","26,11","42,86","56,65","4,07","36,07","28,84","52,33","3,98","9,62","4,32","25,55","68,3","10,67",41514,60820,1427612,61939,288440,215870,217097,194606,1574173,209941,669829,207885,1364232,198942,459888,194281,1557978,67364,68617,67312,354160,852541,189351,1265670,3261515,1995845,36576,322491,343766,367451,343012,326817,293601,245826,197752,173251,147551,123305,103290,84051,67114,51196,34465,2595036,367682,208500,2018853,3250373,"0,402","0,593","0,603","0,521","0,688","0,612","0,644","0,613"
22,2000000022,Piauí,2000,MULHER,"67,45","2,67","39,38","50,71","87,63","75,35","62,85","5,98","7,26","8,9","6,05","26,78","10,45","29,38","13,97","35,13","47,96",40,"108,63","113,49","128,69","133,51","54,72","59,71","10,32","86,55","88,47","91,44","92,75","17,25","17,81","4,54","28,17","76,6","37,03","15,59","75,75","93,2","88,69","55,27","14,51","14,54","35,88","56,22","20,38","38,33","28,35","25,32","11,14","15,5","16,36","16,63","2,46","43,22","88,49","147,38","293,2","488,02","0,65","31,72","44,08","56,27","70,06","76,73","85,95","54,49","1,54","68,17","6,57","15,72","31,83","60,62","33,16","20,8","259,56","19,94","1414,33","65,37","118,74","209,05","887,34","270,83","33,36","62,6","95,31","0,78","24,02",12,"0,5","0,03","54,62","0,24","8,22","21,2003129922","1,1369684915","31,81","17,9410286058","11,7256233028","28,463502896","42,31","29,09","4,35","19,7","78,48","91,79","94,46","97,32","471,14","0,66","6,64","21,45","41,95","43,18","51,7","21,28","30,34","28,09","14,53","17,84","48,66","43,13","46,66","67,47","75,94","7,28",,"67,56","71,83","6,8","59,04","53,24","68,61",,"11,09","24,06","38,65","67,87",,11411,22652,367400,28041,141035,104654,106502,88803,973729,107303,310386,103614,866426,94672,203083,90635,663343,30865,31088,28807,150643,398981,86439,506372,1444988,938616,17785,148493,149232,173534,170902,139484,107598,98579,90409,77321,65223,53843,44547,39384,29692,23326,15636,1128265,171874,105596,850794,1424668,"0,284","0,358","0,508","0,331","0,708","0,559","0,497","0,488"
22,2000000022,Piauí,2000,HOMEM,"61,65",,"43,08","55,48","83,58","67,58","66,68","5,44","6,26","18,73","14,62","31,72","20,95","34,04","25,53","38,4","55,26","47,27","102,14","105,83","126,73","130,85","35,1","37,61","6,68","85,23","87,18","90,21","91,46","11,82","12,29","3,33","26,34","76,01","32,23","10,25","73,43","91,78","87,55","59,34","15,32","10,2","26,07","42,99","13,77","27,02","21,51","19,68","7,15","10,34","11,42","11,78","2,5","39,04","83,16","146,41","273,29","449,37","0,66","33,59","44,73","58,48","70,7","78,56","86,37","55,28","1,47","68,8","6,43","15,45","31,2","78,84","34,39","21,5","248,54","18,3","1373,98","61,61","112,12","195,64","858,89","260,24","32,93","61,66","93,4","0,8","42,7","12,1","10,29","0,4","26,41","0,55","7,01","38,5064936209","2,1141992033","23,8","16,0159931063","4,3482212989","23,2327569701","21,78","12,23","2,29","15,85","74,42","89,26","92,69","96,19","603,11","0,77","17,2","47,45","77,01","80,32","89,26","9,3","16,39","14,4","7,19","8,02","44,76","39,24","48,04","65,45","72,99","7,34",,"68,29","73,66","8,22","62,7",57,"69,66",,"10,22","27,01","16,43","67,05",,30250,51745,643027,29530,142833,105998,107446,92424,915057,108847,310894,106444,806210,97277,202047,90852,604163,31695,31919,30079,155020,406700,76130,548316,1398290,849974,14398,153461,153509,176263,174688,136206,100686,90451,82732,70195,58943,49896,40129,35001,26483,20914,14335,1085496,175901,109043,800552,1391125,"0,215","0,301","0,449","0,269","0,611","0,552","0,584","0,458"
22,2010000022,Piauí,2010,MULHER,"73,69","1,99","21,68","23,49","95,39","87,47","50,43","7,94","9,76","3,24","1,99","19,94","3,28","21,45","7,17","25,81","22,51","17,68","122,63","122,63","125,9","125,9","113,38","113,38","31,47","94,01","94,01","95,97","95,97","46,89","46,89","14,69","44,18","85,72","39,07","18,99","95,43","97,81","94,66","36,68","6,3","16,98","86,93","85,89","52,97","71,96","46,47","40,35",35,"42,39","31,09","28,38","8,87",80,"169,8","276,2","509,75",800,"0,61","18,18","27,37","33,45","48,68","57,55","74,21","49,76","1,71","64,62","7,58","17,89","35,38","57,42","26,26","16,57","424,95","36,33","2114,51","124,72","219,01","371,73","1334,05","431,3","32,32","66,52","121,72","0,73","20,52","15,8","0,44","0,03","54,21","0,48","5,84","19,2085188049","0,8423519099","36,04","23,9715707061","8,6674032313","32,1668088068","60,03","44,74","14,54","17,44",51,"84,99","91,72","95,93","684,52","0,61","7,34","18,88","45,69","47,94","56,86","11,04","23,61","22,32","10,29","13,24","75,83","68,82","30,87","88,25","93,61","7,84","10,57","43,91","55,82","2,19","35,01","26,05","51,2","1,22","9,89","6,39","37,04","73,95","4,7",11117,17265,523296,23937,121791,90225,93194,48953,1183149,91074,302406,89342,1092075,89008,211332,89796,880743,25542,25827,25215,137879,350744,126194,512258,1589938,1077680,28918,121292,133564,151933,149923,152483,140387,127146,106679,98599,88624,75963,64861,52290,40609,33811,22856,1334591,151454,91466,1091671,1579255,"0,465","0,676","0,676","0,597","0,812","0,638","0,598","0,662"
22,2010000022,Piauí,2010,HOMEM,"67,36",,"23,72","25,7","90,99","78,45","53,05","6,97","8,71","8,4","5,22","24,7","7,87","26,49","14,71","31,31","33,28","26,81","115,65","115,65","127,67","127,67","80,64","80,64","19,17","93,62","93,62","96,15","96,15","33,71","33,71","9,86","44,14","85,18","33,7","13,1","95,05","97,36","94,25","49,54","8,01","14,7","76,19","75,42","37,61","58,93","36,79","31,06","23,9","30,57","22,32","20,18","5,56","73,33","163,88","266,67","503,75","765,2","0,61","19,38","27,81","34,8","48,91","58,72","74,51","50,11","1,59","64,27","7,46","17,91","35,73","77,29","26,86","17,22","408,61","32,43","2047,58","120,05","213,46","364,13","1312,99","416,45","31,15","64,89","118,91","0,73","33,2","14,11","14,01","0,35","29,28","1,13","5,84","26,0656457098","1,2290519212","36,85","28,0451159927","4,4404344351","25,9210750465","40,65","25,58","6,2","16,82","46,4","83,79","90,46","94,77","801,58","0,61","10,81","29,44","65,84","71,81","80,54","8,45","13,27","13,51","6,02","7,02","72,93","65,36","32,04","86,91","92,4","8,47","11,67","44,81","55,86","2,64","38,05","28,4","53,68","2,27","9,56","7,6","23,68","73,94","6,35",17073,27319,727178,24726,126253,93860,95992,75384,807243,93075,300911,91267,714168,88484,207836,88374,804264,26947,27044,26536,143711,363039,106527,555143,1528422,973279,22349,126239,139027,157981,151945,148966,134984,119947,99900,91166,80771,67688,56415,46866,36603,28635,18940,1263362,157977,92789,1012596,1523493,"0,368","0,582","0,606","0,5","0,706","0,632","0,659","0,615"
23,2000000023,Ceará,2000,MULHER,"70,76","2,84","39,07","50,34","90,68","82,04","63,67","6,59","8,66","5,83","4,21","21,7","7,94","23,56","12,67","27,95","32,53","24,95","105,82","116,49","121,75","131,19","57,65","72,07","12,15","86,66","90,2","91,3","93,65","24,54","25,85","5,24","34,81","78,69","35,5","14,6","83,46","94,17","90,32","46,68","10,91","12,61","54,07",75,"29,26","46,5","31,9","27,79","17,76","21,94","18,92","18,07","3,89","49,13","98,26","175,47","325,22","613,51","0,66","27,42","39,82","50,89","66,01","72,68","83,66","56,07","1,45","69,88","6,32","14,95","30,12","63,08","35,49","22,13","314,59","22,76","1763,95","76,64","135,78","238,6","1099,66","331,07","32,69","64,07","100,76","0,81","12,43","13,81","0,56","0,03","55,27","0,18","16,2","20,7695815537","1,4041989097","38,87","27,7558839126","8,2516231903","30,0978824628","46,7","32,23","6,9","11,97","74,29","88,74","91,95","96,16","591,69","0,69","6,99","25,16","48,26","44,12","53,85","27,93","38,7","28,66","16,25","18,72","59,82","51,45","46,11","82,56","88,99","14,91",,"62,67","65,19","5,83","52,47","46,48","63,83",,"10,97","11,01","38,05","64,44",,29886,60871,1009924,73960,348133,259916,261313,235059,2573863,249311,757951,247244,2324552,237319,508640,223659,1815912,84333,86349,80523,399423,996867,250738,1024341,3802187,2777846,52530,394419,404231,429674,410693,347258,291575,275526,251067,201080,170144,147940,118956,108886,80343,69251,48614,2958543,427339,241945,2289259,3753265,"0,319","0,461","0,568","0,408","0,763","0,59","0,527","0,547"
23,2000000023,Ceará,2000,HOMEM,"63,9",,"43,26","55,75","85,23","71,84","68,27","5,74","7,78","12,63","10,15","28,53","15,79","30,72","22,86","35,29","40,32",32,"102,35","111,08","122,23","130,72","41,88","51,32","7,11","85,63","89,35","90,13","92,72","17,89","18,8","3,86","33,33","79,04","34,98","10,96","81,66","93,02","89,56","53,32","13,5","10,41","42,22","62,88","20,75","36,49","26,52","23,47","12,33","15,56","14,7","14,44","3,37","48,59","97,6","164,33","307,45","585,63","0,67","29,16","40,21","52,9","66,38","74,32","83,66","56,65","1,32","70,64","6,01","14,45","29,36","78,75","37,69","23,49","304,76","20,11","1726,4","71,51","128,51","227,33",1076,"322,24","32,46","63,13","98,83","0,82","33,48","14,12","9,8","0,39","29,54","0,54","10,76","30,8525308693","2,2509268985","30,46","22,8525994778","3,6383901113","26,5631247372","27,85","16,08","3,18","14,08","67,52","85,88","90,16","94,85","754,33","0,74","15,59",45,"77,79","78,88","89,08","13,99","21,85","18,07","9,92","10,17","56,47","48,13","47,14","80,95","87,46","15,77",,"63,03","66,67","6,98","55,77","49,52","63,13",,"10,13","12,54","17,66","63,94",,67789,112724,1654524,77166,352577,264530,263736,243023,2364529,250484,746156,248705,2114045,234870,495672,218420,1618373,87206,89443,83166,413136,1016197,208146,1091002,3628474,2537472,41939,408789,418274,436882,410675,335481,273181,253668,232025,178005,149286,130805,102038,91219,66165,57794,42248,2782800,434757,250490,2097553,3605698,"0,265","0,392","0,507","0,344","0,648","0,585","0,621","0,517"
23,2010000023,Ceará,2010,MULHER,"75,8","1,99","18,19","19,58","97,86","91,23","49,38","8,27","10,14","2,43","1,62","15,75","2,5","16,98","5,26","20,43","14,61","11,24","112,02","112,02","117,06","117,06","98,7","98,7","23,94","92,12","92,12","94,16","94,16","53,36","53,36","11,12","49,78","81,28","27,26","13,24","96,42","97,18","92,82","25,74","4,01","11,29","90,92","88,94","64,48","77,3","51,79","45,72","42,94","48,55","34,92","31,68","8,54",100,"184,4",302,510,853,"0,61","14,31","22,23","29,78","44,9","54,35","71,78","50,19","2,15","63,69","8,31","18,69","36,31","60,55","24,17","16,04","462,12","49,72","2319,29","142,19","239,98","407,17","1539,24","466,2","34,94","72,56","129,64","0,7","11,01","16,63","0,39","0,02","51,68","0,46","14,86","18,8370173372","1,0319135418","42,23","32,9854282628","5,8970842799","32,6945364442","66,28","49,19","13,17","10,16","43,52","85,48","91,5","95,7","732,23","0,55","6,46","19,86","51,59","48,56","60,09","14,47","25,32","19,73","9,62","11,72","81,99","77,57","33,64","93,88","99,2","10,4","4,31","33,86","50,22","2,82","26,73","18,97","45,42","1,25","9,64","0,8","42,16","71,98","5,51",26903,52049,1455282,61406,334646,245747,256549,125261,3258513,261082,837678,254736,2997431,241629,576596,240654,2420835,65823,66331,64547,356797,952525,358383,1017567,4332293,3314726,88865,316006,341621,416153,421375,416303,378499,337965,298631,282318,250729,200514,169422,144374,111093,95031,63394,3675128,416282,262036,2996810,4301640,"0,518","0,737","0,713","0,655","0,847","0,652","0,602","0,694"
23,2010000023,Ceará,2010,HOMEM,"68,46",,"20,14","21,68","91,98","79,88","51,34","6,87","9,5","5,26","3,88","20,86","5,67","22,49","10,05","26,89","22,15","16,76","110,13","110,13","120,63","120,63","81,52","81,52","16,56",92,92,"94,49","94,49","42,03","42,03","8,22","49,58","81,81","25,93","10,34","96,18","96,61","92,63","37,88","5,03","11,75","85,37","83,5","49,32","68,02","45,59","39,72","31,86","38,08","28,9","26,5","5,63","96,6","177,33","294,57","509,75","825,5","0,62","15,08","22,53","30,88",45,"55,37","71,68","51,38",2,"65,29","7,98","18,13","34,71","77,5","25,75","15,44","459,06","45,89","2358,72","137,33","232,95","380,46","1414,56","464,51","33,84","71,44","127,44","0,73","25,58","15,82","10,96","0,34","30,46","1,34","11,29","24,8054836741","1,4263202079","41,2","33,6238527209","3,3437291509","27,7187498192","50,32","33,01","5,88","11,15","40,02","83,23","89,88","94,42","883,5","0,59","9,22","28,82","69,72","73,2","83,1","9,82","16,66","13,11","6,06","6,91","79,75","74,94","34,65","93,22","98,95","11,6","4,94","34,12","50,42","3,39","28,83","20,39","45,88","2,26","9,23","1,05","25,59","71,93","6,77",39742,75781,2007280,63382,344454,253647,262934,196194,2192550,264551,832000,258397,1927999,241180,567449,236604,2173618,68328,68497,66723,372825,981830,283173,1088245,4120088,3031843,64707,328694,354622,431154,425466,406534,364393,319976,277797,258829,228511,173702,143692,123545,93990,75849,48627,3436175,431182,262955,2742038,4101661,"0,456","0,657","0,65","0,582","0,724","0,651","0,686","0,661"
24,2000000024,Rio Grande do Norte,2000,MULHER,"69,74","2,54","40,43","52,34","89,06","79,56","59,6","6,81","9,07","5,84","4,19","20,25","7,69","21,92","11,14","25,82","31,76","24,39","106,98","113,96","119,69","127,2","70,44","75,9","11,97","86,7","90,06","91,28","93,98","27,79","28,98","5,82","34,44","77,68","34,51","12,47","82,32","94,62","90,25","44,02","10,09","15,09","55,94","74,46","32,78","49,9","35,62","31,71","20,64","25,42","22,79","22,06","5,01","65,07","122,2","199,76","390,42","718,76","0,64","21,2","31,99","44,17","59,07","67,52","79,37","53,28","1,79","67,86","7,07","16,18","32,14","61,2","30,14","19,42","352,75","31,62","1879,6","93,12","160,62","281,54","1210,96","371,8","33,42","68,66","109,76","0,72","9,1","14,02","0,49","0,15","65,73","0,12","9,44","16,7018252765","1,5676237207","50,16","37,2275586253","10,0853705913","25,6808465243","55,55","41,77","9,68","8,91","70,06","87,22","91,43","95,93","656,57","0,55","5,48","22,23","46,5","42,73","51,42","39,34","45,09","33,85","19,4","23,19","68,13","62,55","42,5","92,43","94,55","19,59",,"56,66","65,56","5,38",47,"39,98","59,69",,"10,95","5,45","41,89","62,71",,8466,20279,376328,26238,126802,94704,95744,81488,984217,92535,284476,92802,891682,89749,191941,85008,699741,28355,30086,28676,139039,358376,96466,356953,1416829,1059876,22378,136685,140611,155316,153510,130966,111968,108126,100172,77789,62815,57307,45089,40009,29061,25851,19176,1126329,154432,91233,880663,1401737,"0,356","0,479","0,582","0,434","0,746","0,608","0,536","0,558"
24,2000000024,Rio Grande do Norte,2000,HOMEM,"62,59",,"45,06","58,32","84,25","69,43","63,16","5,99","8,07","13,11","10,47","27,84","15,16","29,8","21,73","34,27","40,95","32,65","103,1","110,51","121,32","129,67","49,73","54,41","8,43","85,39","89,1","89,81","92,65","18,82","19,7","4,53","33,05","78,24","34,2","10,19","80,32","93,15","89,35","52,37","12,5","11,89","42,39","62,68","21,67","37,7","29,26","26,68","13,3","17,27","17,61","17,71","4,23","62,11","117,86","195,99","370,41","683,23","0,65","22,38","32,18","45,82","59,39","69,13","79,77","54,72","1,67","68,98","6,79","15,68","31,02","76,45","32,21","20,28","348,13","29,14","1904,96","89,13","154,73","266,95","1198,97","368,89","33,03","67,95","108,5","0,74","28,41","13,89","9,89","1,44","34,95","0,6","9,81","26,6224811862","2,5590936269","38,65","29,0104854473","5,2824376259","24,1754598571","32,5","20,56","4,33","12,49","62,61","83,46","88,43","93,87","866,47","0,66","10,51","37,66","74,68","76,11","86,81","21,64","31,39","22,7","12,7","13,02","65,27","59,48","43,55","91,76","93,61","21,06",,"57,05","66,95","6,85","50,16","42,76","58,53",,"10,32","6,39","22,67","62,17",,16543,34819,620479,27358,128740,96442,97041,84876,914926,93127,284645,94013,821799,90510,191518,85085,630281,29020,31363,29247,142966,364833,81399,383156,1359953,976797,18794,141958,144926,158143,154986,129659,106724,101954,93156,70665,55290,50432,37941,32720,23574,21930,17101,1065019,157339,92447,815233,1350131,"0,293","0,394","0,514","0,357","0,627","0,606","0,646","0,525"
