Num,ID,CODIGO_ID,ANO,DESAGREGAÇÃO,ESPVIDA,FECTOT,MORT1,MORT5,SOBRE40,SOBRE60,RAZDEP,T_ENV,E_ANOSESTUDO,T_ANALF11A14,T_ANALF15A17,T_ANALF15M,T_ANALF18A24,T_ANALF18M,T_ANALF25A29,T_ANALF25M,T_ATRASO_2_BASICO,T_ATRASO_2_FUND,T_FBBAS,T_FBBAS_tudo,T_FBFUND,T_FBFUND_tudo,T_FBMED,T_FBMED_tudo,T_FBSUPER,T_FLBAS,T_FLBAS_tudo,T_FLFUND,T_FLFUND_tudo,T_FLMED,T_FLMED_tudo,T_FLSUPER,T_FREQ0A5,T_FREQ15A17,T_FREQ18A24,T_FREQ25A29,T_FREQ5A6,T_FREQ6A14,T_FREQ6A17,T_FREQFUND1517,T_FREQFUND1824,T_FREQMED1824,T_FUND11A13,T_FUND11A13_tudo,T_FUND15A17,T_FUND18A24,T_FUND18M,T_FUND25M,T_MED18A20,T_MED18A24,T_MED18M,T_MED25M,T_SUPER25M,CORTE1,CORTE2,CORTE3,CORTE4,CORTE9,GINI,PIND,PINDCRI,PMPOB,PMPOBCRI,PPOB,PPOBCRI,PREN10RICOS,PREN20,PREN20RICOS,PREN40,PREN60,PREN80,PRENTRAB,R1040,R2040,RDPC,RDPC1,RDPC10,RDPC2,RDPC3,RDPC4,RDPC5,RDPCT,RIND,RMPOB,RPOB,THEIL,P_AGRO,P_COM,P_CONSTR,P_EXTR,P_SERV,P_SIUP,P_TRANSF,P_CPR,P_EMP,P_FORMAL,P_TRABCC,P_TRABPUB,P_TRABSC,P_FUND,P_MED,P_SUPER,P_REN0,P_REN1,P_REN2,P_REN3,P_REN5,RENOCUP,THEILtrab,T_ATIV1014,T_ATIV1517,T_ATIV1824,T_ATIV18M,T_ATIV2529,T_DES1014,T_DES1517,T_DES1824,T_DES18M,T_DES2529,T_AGUA,T_BANAGUA,T_DENS,T_LIXO,T_LUZ,T_AGUA_ESGOTO,T_PAREDE,T_CRIFUNDIN_TODOS,T_FORA0A5,T_FORA6A14,T_FUNDIN_TODOS,T_FUNDIN_TODOS_MMEIO,T_FUNDIN18MINF,T_OCUPDESLOC_1,T_RMAXIDOSO,T_SLUZ,T_VULNERA_NESTUDA_NTRAB_MMEIO,T_VULNERA_RMAXIDOSO,T_VULNERA_OCUPDESLOC_13,PEA1014,PEA1517,PEA18M,PESO1,PESO1114,PESO1113,PESO1214,PESO13,PESO15,PESO1517,PESO1524,PESO1618,PESO18,PESO1820,PESO1824,PESO1921,PESO25,PESO4,PESO5,PESO6,PESO610,PESO617,PESO65,PESORUR,PESOTOT,PESOURB,PESO80,PESO0a4,PESO5A9,PESO10a14,PESO15A19,PESO20A24,PESO25A29,PESO30A34,PESO35A39,PESO40A44,PESO45A49,PESO50A54,PESO55A59,PESO60A64,PESO65A69,PESO70A74,PESO75A79,PIA,PIA1014,PIA1517,PIA18M,POP,I_ESCOLARIDADE,I_FREQ_PROP,IDHM,IDHM_E,IDHM_L,IDHM_R,IDHM_R_ajustado,IDHM_ajustado
160030,2010160030,MACAPÁ,2010,MULHER,"79,04","2,25","13,18","14,44","99,33","94,96","51,76","3,81","9,88","1,81","1,19","5,94","1,5","6,44","1,72","7,93","16,41","13,3","109,7","109,7","110,8","110,8","106,54","106,54","46,32","91,03","91,03","92,13","92,13","54,02","54,02",20,"27,3","82,08","38,33","18,98","79,98","95,11","91,75","25,52","3,93","13,33","89,22","86,92","62,97","81,4","70,72","67,48","45,27","55,93","54,8","54,46","15,88","151,5","272,67","489,6","943,33","1533,33","0,6","5,79","8,69","18,08","26,43","37,61","50,27","45,81","2,54","62,57","8,48","18,73","37,43","80,4","21,62","14,77","712,62","90,42","3264,74","211,57","365,24","666,37","2229,57","717,72","36,03","84,45","143,76","0,64","2,44","18,85","0,69","0,08","66,07","0,51","3,25","16,7756655665","0,9927500393","56,44","38,3987861894","15,7783868243","25,3864540725","79,2","65,8","20,35","3,33","21,52","65,99","75,79","87,15","1322,73","0,48","5,92","19,61","54,93","62,88","67,8","31,11","37,46","28,92","14,29","17,41","78,93","74,43","50,02","98,39","99,85","16,03","3,19","19,25","72,7","4,89","13,77","9,51","25,79","0,81","5,38","0,15","41,13","56,64","5,81",1337,2621,80326,3826,17931,13302,13590,11453,137737,13312,43172,13159,124425,12783,29860,12728,94565,3830,3677,3745,20451,51694,7723,8034,202591,194557,1673,19313,19519,22540,21763,21409,20649,18028,15094,11735,9081,7091,5164,3482,2728,1978,1344,163696,22575,13368,127754,201323,"0,707","0,694","0,768","0,698","0,901","0,721","0,661","0,746"
160030,2010160030,MACAPÁ,2010,HOMEM,"69,65",,"14,96","16,39","93,74","83,09","54,46","3,13","9,6","2,63","1,63","6,05","1,79","6,51","2,12","7,97","19,47","16,07","109,24","108,78","112,1","113,38","100,75","94,66","39,02","90,99","90,95","92,17","92,2","50,32","46,43","16,89","28,08","82,91","35,67","16,37","80,08","94,84","91,83","29,61","4,31","13,45","85,89","80,27","58,53","78,13","67,87","64,71","40,85","51,88","51,4","51,26","14,1",150,"276,43",496,"946,67",1552,"0,6","5,99","9,58","18,22","27,19","37,33","50,33","46,34","2,46","62,97","8,32","18,55","37,03","88,11","22,28","15,14","723,33","88,8","3351,71","212,03","369,92","668,58","2277,28","729,14","35,33","83,29","142,24","0,65","4,73","18,75","15,42","0,6","45,35","1,5","4,29","28,5712637341","1,6984432441","52,25","36,648135825","11,9367939257","19,6223956999","67,55","51,67","12,46","1,84","16,45","62,98","74,98","85,99","1577,01","0,52","7,54","24,48","71,01","80,64","87,56","22,83","24,8","19,68","8,61","9,95","78,64","73,7","50,34","98,21","99,77","16,47","3,58","20,73","71,92","5,16","15,51","10,12","27,61","1,26","5,28","0,23","29,02","54,46","6,42",1692,3108,96912,3910,17771,13317,13327,11867,132776,12985,41466,12815,119791,12169,28481,12009,91310,4011,3906,3847,21254,52010,6130,8956,195613,186657,1067,19906,20414,22517,21053,20413,19016,16606,14369,11460,8774,6902,4880,3173,2420,1598,1045,155332,22456,12696,120180,194142,"0,679","0,663","0,711","0,668","0,744","0,724","0,771","0,726"
172100,2010172100,PALMAS,2010,MULHER,"76,84","2,04","14,77","15,81","98,06","94,91","40,25","2,72","10,59","0,8","0,88","3,78","0,53","4,03","0,89","5,18","11,23","7,35","115,22","115,22","116,95","116,95","110,62","110,62","58,28","93,78","93,78","96,08","96,08","57,75","57,75","26,65","43,15","87,96","40,46","20,53","93,05","98,41","95,56","24,15","2,8","10,41","94,4","93,18","70,29","88,36","77,63","74,11","60,1","65,85","62,54","61,46","24,15","249,33","413,33",670,1300,"2282,5","0,59","1,61","2,78","7,11","11,95","22,72","34,36","45,92","3,07","62,27","9,31","19,59","37,73","85,2","19,72","13,41","1036,27","159,03","4758,73","323,54","532,59","939,56","3235,24","1036,75","38,89","97,27","171,06","0,6","1,87","15,94","0,91","0,03","67,18","0,49","4,18","13,601953646","1,7021359781","62,97","36,3624864938","22,2836154196","24,0837457515","84,96","71,3","26,33","2,41","12,96","63,28","74,42","86,08","1469,43","0,46","5,98","29,13","67,75","70,58","78,37","25,44","29,52","16,46","8,79","8,39","95,59","94,71","30,48","99,3","99,87","1,71","0,82","13,96","56,85","1,59","10,23","5,42","19,17","0,94","4,52","0,13","37,94","62,07","11,91",630,1991,55549,2075,8453,6156,6450,6009,83764,6998,26248,7422,76766,8100,19250,8167,57516,1935,1881,1856,9694,25145,3139,2834,115484,112650,538,9977,9499,10529,12371,13877,13561,11944,9153,7381,5652,4010,2676,1715,1231,828,542,96069,10529,6836,78705,113837,"0,776","0,795","0,811","0,789","0,864","0,782","0,659","0,766"
172100,2010172100,PALMAS,2010,HOMEM,"72,12",,"15,74","16,85","94,3","85,1","42,95","2,75","10,35","1,22","1,12","3,75","0,76","3,98","1,3",5,"14,44","9,83","115,22","115,21","118,34","119,72","106,63","102,39","53,43","93,79","93,79","95,6","95,12","53,67","49,35","25,19","43,56","87,87","40,04","19,39","91,15","98,04","95,33","29,14","3,35","10,9","93,11","90,51","64,53","85,47","74,59","71,12","55,25","61,51","58,53","57,58","20,81",255,"443,33",724,"1377,5",2500,"0,61","1,44","2,78","6,7","12,35","20,66","33,82","47,07",3,"63,38","9,15","19,12","36,62","87,2","20,57","13,86","1139,45","170,99","5363,34","350,4","567,88","996,87","3613,93","1140,81",36,"97,74","170,99","0,63","4,1","17,06","17,85","0,22","46,12","1,56","5,68","19,0854449886","2,4820874711","64,84","42,802250171","15,8834207145","18,6415609002","74,46","57,11","16,01","1,46","6,77","52,83","68,27","81,08","2057,71","0,53","7,39","39,7","82,22","88,01","93,82","17,92","24,27","8,11","3,8","3,14",95,"94,03","30,09","99,05","99,74","1,85","1,05","12,38","56,44","1,96","10,81","5,1","17,63","0,87","3,79","0,26","14,56","66,25","8,92",781,2560,66483,2112,8386,6303,6283,6010,82045,6393,24278,6633,75652,7323,17885,7471,57767,2143,2052,1932,10057,24836,3104,3756,112848,109092,454,10308,9924,10571,11141,13137,12702,10915,8796,7263,5637,4211,3119,2020,1318,839,493,92562,10571,6448,75543,111595,"0,746","0,76","0,779","0,755","0,785","0,797","0,897","0,81"
210530,2010210530,IMPERATRIZ,2010,MULHER,"76,79","1,95","18,48","20,13","98,13","101,7","46,6","6,01","10,18","1,13","0,74","9,49","1,45","10,23","2,74","12,57","13,24","10,72","118,7","118,7","118,13","118,13","120,29","120,29","39,18","94,35","94,35","94,83","94,83","59,72","59,72","18,03","50,74","86,4","35,13","18,88","97,97","98,2","95,1","23,98","4,04","12,62","93,45","92,25","69,65","85,23","64,22","58,62","52,29","59,78","46,22","42,61","9,35","169,33",262,"416,5",696,1155,"0,62","3,5","5,65","14,72","24,36","39,02","54,08","45,3","3,62","60,23","10,84","21,98","39,77","75,4","16,71","11,04","597,08","108,05","2704,87","215,63","332,39","531,16","1786,15","598,17","39,31","93,36","161,2","0,54","3,56","27,83","0,76","0,06","56,7","0,95","6,84","23,8052866577","1,5344942657","47,22","37,9198353775","4,607852855","28,4628039548","75,95","59,18","13,61","4,19","29,32","79,19","88,14","94,02","918,02","0,44","4,18","17,85","59,72","57,35","65,45","20,16","32,03","21,91","10,73","12,68","91,99","87,99","32,56","95,66","99,93","5,19","4,38","19,97","49,26","1,8","16,02","10,08","33,16","0,25","7,16","0,07","40,69","54,21","1,67",515,1331,50333,1916,9807,7232,7499,5942,91834,7487,25912,7433,84347,7656,18425,7833,65922,2065,2038,2124,11188,28482,7713,6297,128278,121981,1611,10029,10708,12325,12603,13309,12919,11193,9117,8050,6911,5615,4404,3382,2651,2113,1338,107540,12325,7453,87761,127548,"0,642","0,783","0,76","0,733","0,863","0,693","0,584","0,718"
210530,2010210530,IMPERATRIZ,2010,HOMEM,"69,29",,"20,48","22,31","91,69","79,18","50,63","5,29","9,9","2,29","1,19","9,77","1,87","10,53","3,41","12,89","17,72","13,94","117,24","115,77","120,89","123,64","106,86","93,14","32,75","94,72","95,08","95,73","96,63","53,97","48,11","15,51","52,06","86,79","33,22","16,2","97,3","98,4","95,38","30,59","4,72","12,62","91,13","87,37","62,18","81,7","61,72","56,27","48,07","54,61","42,82","39,61","7,93",170,270,"433,33",740,1185,"0,63","3,53","6,14","13,95","23,8","37,59","52,91","46,56","3,6","60,89","10,68","21,66","39,11","84,76","17,43","11,43","631,91","113,72","2942,07","223,8","346,79","551,4","1928,88","633,37","38,82","92,53","161,19","0,57","6,69","25,57","15,11","0,43","38,5","1,71","8,32","29,2627404712","2,6009157152","50,96","40,6426657542","3,4164816525","22,3842307651","63,42","42,71","6,54","2,2","15,69","71,27","82,7",91,"1300,96","0,49","6,33","26,54","80,2","83,02","89,48","20,86","21,5","12,29","5,44","6,06","90,99","86,93","33,19","94,99","99,86","5,82","4,94","21,34","47,94","1,6","17,59","10,43","30,65","0,51","6,19","0,14","19,05","50,01","2,5",779,1936,64764,2042,9721,7132,7393,6280,85455,7123,24344,7129,78332,7192,17221,7222,61111,2163,2190,2184,11349,28193,6305,6661,119227,112566,1187,10512,10959,12301,11911,12433,11597,10251,8091,7125,6001,4881,3883,2977,2209,1772,1137,97608,12301,7297,78010,118769,"0,617","0,747","0,713","0,701","0,738","0,702","0,783","0,74"
211130,2010211130,SÃO LUÍS,2010,MULHER,"77,82","1,75","17,05","18,62","98,47","101,62","38,75","5,84","10,06","1,46","0,45","4,37","0,89","4,66","1,01","5,67","13,95","11,41",124,124,"120,72","120,72","132,42","132,42","35,3",94,94,"94,63","94,63","63,62","63,62","16,95","50,85","89,25","33,25","16,12","96,42","97,07","94,88","23,03","2,93","12,32",93,"91,26","72,2","86,44","74,74","71,62","56,05","63,45","57,44","55,83","14,58","170,83","287,5","483,33",922,"1666,67","0,62","4,66","7,43","13,96","22,34","35,68","49,89","49,82","2,73","65,5","8,64","18,16","34,5","72,4","23,07","15,17","782,29","106,91","3897,08","230,92","372,46","639,35","2562,21","788,16","31,32","84,34","156,42","0,67","1,78","21,26",1,"0,22","63,62","0,33","4,37","19,2280588699","1,0856181257","51,7","38,6448074568","9,2899650803","28,9165626774","81,97","65,98","18,81","3,55","26,6","74,69","83,08","90,31","1171,77","0,53","3,81","16,94","55,55","60,02","69,23","20,05","40,78","31,51","15,23","18,58","86,37","81,92","35,74","93,33","99,89","7,03","2,64","14,01","49,15","2,93","10,15","6,48","22,91","2,16","7,61","0,11","44,03","59,8","17,02",1693,4857,235156,7441,35418,25907,26985,22430,406421,29900,111326,30608,376521,31974,81426,33565,295095,7361,7547,7181,38980,104298,31531,28327,539842,511515,7290,37296,37545,44400,50795,60531,58266,49913,42562,37623,31003,25166,19031,14180,10507,8167,5567,464867,44400,28679,391788,532591,"0,747","0,794","0,796","0,778","0,88","0,736","0,645","0,762"
211130,2010211130,SÃO LUÍS,2010,HOMEM,"69,49",,"19,1","20,85","92,47","80,44","42,8","4,45","9,84","1,81","1,01","4,62","1,2","4,9","1,85","5,93","16,41","13,3","120,76","117,53","120,63","120,54","121,12","109,17","33,11","93,79","93,58","94,77","94,91","59,3","54,73","16,21","50,13","88,78","32,68","15,22","96,02","96,77","94,59","26,91","3,19","12,22","90,51","86,28","67,2","84,47","73,45","70,41","53,07","60,6","56,05","54,79","13,73",175,"295,75","499,43",946,"1753,33","0,63","4,38","7,25","13,64","22,33","34,79","50,96","51,66","2,63","66,89","8,27","17,39","33,11","81,16","24,98","16,1","831,37","109,18",4295,"234,72","378,88","653,63","2768,98","837,94","30,56","84,86","156,02","0,71","1,87","18,1","18,41","1,41","44,65","1,14","7,03","22,6621387037","1,6755041563","61,17","49,907142424","6,4718174206","18,0572849898","74,73","57,93","12,76","1,39","12,82","65,58","77,87","87,17","1581,32","0,53","5,69","16,96","67,22","78,43","84,44","23,56","29,11","19,92","8,96","11,38","85,5","80,51","37,09","92,52","99,88","7,89","3,17","14,12","49,87","3,23","10,95","6,45","19,81","3,29","6,58","0,12","29,87","56,79","18,84",2510,4600,256367,7493,34904,25873,26418,23133,353769,27297,100323,27868,326472,28747,73026,29928,253446,7308,7588,7509,40539,102740,21130,27988,474995,447007,3771,38195,38897,44134,46046,54277,50864,42102,35023,30731,25430,20986,16050,11130,7969,5705,3685,398126,44134,27129,326863,472510,"0,735","0,767","0,748","0,756","0,742","0,746","0,824","0,773"
221100,2010221100,TERESINA,2010,MULHER,"77,95","1,42","15,15","16,43","98,24","94,2","39,13","6,38","10,66","1,35","1,09","8,73","1,15","9,26","2,11","11,26","13,06","9,19","128,85","128,85","121,83","121,83","147,48","147,48","47,55","94,58","94,58","95,53","95,53","60,25","60,25","24,55","50,22","89,49","45,21","19,81","98,23","98,04","95,7","25,41","3,76","15,78","94,34","92,82","68,64","85,06","66,44","61,85","51,12","58,09","48,13","45,68","14,88","169,6","269,89",450,"842,22",1600,"0,61","4,5","7,45","14,64","23,79","37,97","54,65","51,2","2,74","66,48","8,45","17,72","33,52","67,81","24,24","15,72","762,22","104,57","3902,42","217,43","353,43","601,9","2530,37","763,96","37,25","88,14","157,33","0,7","2,61","20,23","0,61","0,04","65,34","0,58","7,19","19,2621224506","1,168033755","52,62","38,7989272551","9,7001678148","28,5626214765","75,37","58,39","19,71","3,29","29,35","76,69","85,33","92,13","1095,96","0,58","4,92","17,51","54,33","58,82","68,38","23,51","45,06","26,17","12,44","14,97","94,5","92,15","28,01","95,75","99,9","2,13","4,25","21,21","49,78","1,96","14,76","9,55","29,97","1,01","7,87","0,1","35,82","65,11","7,19",1702,3895,186773,5786,28146,20936,21430,17238,326454,22100,84452,22654,304354,24831,62352,26173,242002,5928,5816,5843,31430,81676,27671,22668,433618,410950,6557,28900,30222,35170,38170,46282,44094,39688,33281,30346,26964,22578,17380,12872,9001,7069,5044,374388,34627,22248,317513,427404,"0,664","0,781","0,782","0,74","0,883","0,732","0,657","0,754"
221100,2010221100,TERESINA,2010,HOMEM,"69,71",,"16,94","18,37","92,94","82,21","43,7","4,86","10,36","2,1","1,54","8,8","1,7","9,34","3,02","11,33","15,98","11,45","124,15","119,5","121,32","120,83","131,94","115,66","43,42","94,49","94,4","95,72","95,91","55,59","50,7","22,22","51,2","89,32","43,35","19,52","97,54","97,82","95,56","29,98","4,39","15,6","91,98","88,7","62,94","81,08","64,21","59,84","46,22","53,7","45,78","43,73","14,06","169,6","274,55","456,67","859,5",1605,"0,61","4,38","7,68","14,56","24,42","37,66","55,84","50,2","2,81","65,66","8,6","18,11","34,34","82,49","23,34","15,25","752,32","105,66","3776,63","217,92","357,47","610,71","2467,28","754,24","36,49","89,23","157,06","0,67","3,98","20,63","15,82","0,16","46,8","1,4","7,98","22,1507863542","1,7349104451","61,48","48,3497025442","7,5994225711","18,5834537698","63,65","45,17","12,81","1,88","15,3","69,88","80,87","88,74","1407,38","0,54","5,15","22,87","69,83","80,12","87,34","27,57","32,2","17,7","6,73","7,77","94,07","91,28","28,98","95,02","99,88","2,35","4,88","21,94","48,8","2,18","16,34","10,22","25,32","1,83","6,54","0,12","22,59","60,96","8,65",1843,4853,210536,5957,28521,21218,21625,17829,283366,21111,77690,21392,262255,22896,56579,23819,205676,6268,6150,5949,32364,81996,18492,24005,380612,356607,3590,30211,31218,35817,36010,41680,38799,33675,27463,24034,21350,17796,13980,10087,6800,4985,3117,319759,35778,21218,262763,378763,"0,642","0,747","0,728","0,71","0,745","0,73","0,792","0,748"
230370,2010230370,CAUCAIA,2010,MULHER,"77,17","2,01","16,52","17,71","98,89","93,45","47,11","5,67","9,92","2,33","2,72","11,39","1,97","12,21","3,72","14,86","14,08","10,74","109,7","109,7","115,22","115,22","94,75","94,75","19,61","91,27","91,27","94,34","94,34","51,44","51,44","7,74","51,11","79,68","23,54","12,85","94,15","96,37","91,86","26,13","3,33","11,46","92,83","90,71","61,36","78,39","54,63","48,5","39,64","47,34","34,91","31,7","5,44","127,83","204,29",305,508,725,"0,61","6,32","9,45","22,6","33,83","51,85","67,24","36,83","4,36","52,23","13,34","26,97","47,77","69,51","11,04","7,8","376,63","82,06","1387,04","169,13","256,66","391,78","980,02","378,57","34,39","88,28","151,61","0,4","3,21","19,77","0,56","0,04","51,2","0,29","19,16","19,818240276","0,8431983098","40,81","34,5154605346","3,9905569925","36,705395468",67,"46,76","8,16","4,66","35,78","88,62","94,49","98,11","626,78","0,27","4,33","16,86","52,94","51,39","60,82","21,2","25,93","22,53","10,93","11,73","85,34","83,78","38,94","87,45","99,35","8,4","2,27","29,32","48,89","3,63","22,9","16,74","42,16","2,08","7,81","0,65","45,24","69,93","10,79",740,1773,57402,2568,13628,10050,10415,7679,117955,10565,33431,10357,107390,9545,22866,9465,84524,2524,2730,2598,14607,38800,9409,16833,165843,149010,2046,12736,13881,17084,16948,16483,14908,13407,12340,11700,10148,7211,5401,4187,3108,2608,1647,139299,17084,10518,111697,165516,"0,546","0,72","0,707","0,657","0,87","0,619","0,545","0,678"
230370,2010230370,CAUCAIA,2010,HOMEM,"69,08",,"18,45","19,78","92,72","81,61","48,85","4,57","9,71","4,11","2,88","12,41","3,15","13,34","5,37","16,12","17,82","13,2","109,7","109,69","117,07","118,89","89,67","84,63","15,25","92,01","92,75","94,42","94,49","48,34","45,26","6,63","52,17","82,71","23,69","10,73","95,11","96,35","92,68","32,38","4,16","11,67","90,41","85,53","55,75","74,03","53,29","47,64","36,77","43,43","33,42","30,69","4,33","127,5",204,"307,5",508,"736,67","0,62","6,75","10,86","23,06","35,56","51,49","68,71","37,49","4,24","52,95","13,07","26,53","47,05","84,98","11,47","7,95","382,75","81,17","1435,01",169,"257,5","392,73","994,7","385,56","34,65","87,2","149,07","0,42","6,91","17,7","17,24","0,51","35,77","1,96","14,52","20,1591168099","0,8189892364","53,31","48,4211071573","2,4214762347","26,1698641859","55,83","35,39","3,14","2,46","20,03","82,86","91,99","96,52","814,45","0,27","5,53","21,06","70,04","77,49","86,79","17,07","27,02","14,18","6,71","6,8","83,69","82,03","39,86","85,98","99,24","9,5","2,71","30,45","47,83","3,65","24,6","17,49","35,08","4,7","6,98","0,76","25,9","65,78","15,28",959,2232,80468,2716,13732,10152,10396,8242,114519,10781,33829,10443,103738,9687,23048,9515,80690,2640,2606,2612,15189,39702,7299,18388,159598,141210,1383,13552,14204,17323,17228,16601,14645,12560,11452,10734,9194,6476,4660,3670,2580,2081,1255,131759,17323,10598,103838,158704,"0,533","0,695","0,662","0,636","0,735","0,622","0,673","0,68"
230440,2010230440,FORTALEZA,2010,MULHER,"78,66","1,62","14,75","15,81","99,53","95,53","40,08","7,7","10,29","2,33","1,21","6,78","1,4","7,18","2,2","8,49","14,85","11,33","118,37","118,37","120,09","120,09","114,08","114,08","36,22","91,97","91,97","93,56","93,56","55,32","55,32","17,04","49,23","84,12","33,44","16,51","96,13","96,31","92,82","26,34","3,83","11,62","89,7","87,61","64,48","82,17","66,15","62,55","48,64","56,34","48,01","46,13","14,62","183,29","305,75",500,945,"1761,11","0,61","3,42","5,75","12,19","21,56","32,96","50,23","50,89","2,87","66,14","8,74","18,13","33,86","69,13","23,29","15,13","832,83","119,41","4238,52","244,61","390,83","655,1","2753,96","833,54","40,36","91,32","160,98","0,68","0,28","18,79","0,53","0,02","57,99","0,53","15,86","19,379228656","1,4170999442","55,01","45,6265936665","5,0772960092","27,1875338827","75,5","57,99","18,02","1,86","23,86","76,71","84,84","91,61","1119,44","0,52","4,86","20,66","60,38","58,29","71,25","20,16","31,88","19,59","8,94","10,7","96,11","95,28","30,68","98,62","99,8","1,07","0,28",22,"50,77","3,69","15,73","9,4","29,97","1,62","7,38","0,2","39,38","58,92","14,4",5027,14371,560861,16298,83194,61303,63690,49713,987571,69111,246298,69591,918460,69941,177187,72329,741273,16645,17106,16921,89783,242088,100410,0,1304267,1304267,24943,82657,86739,103344,114603,131695,127373,111471,99265,95071,85295,68035,54353,43956,31736,26272,17459,1135082,103344,69573,962166,1285056,"0,662","0,747","0,783","0,718","0,894","0,747","0,649","0,747"
230440,2010230440,FORTALEZA,2010,HOMEM,"69,63",,"16,66","17,87","93,09","82,37","42,42","5,31","10,04","2,94","1,75","6,85","1,84","7,24","2,56","8,54","17,11","12,96","116,89","115,41","120,46","120,81","107,63","100,75","34,4","91,95","91,94","93,61","93,67","51,16","46,72","16,28","49,08","84,35","33,49","16,14","95,86","96,11","92,84","30,43","4,11","12,09","87,82","83,54","59,54","79,97","65,83","62,43","45,42","53,51","47,4","45,93","13,73","184,6",306,500,"936,67",1800,"0,62","3,29","5,7","12,08","21,09","32,78","49,64","52,44","2,79","67,19","8,5","17,61","32,81","79,95","24,68","15,82","861,57","120,29","4517,82","245,79","392,7","654,75","2896,33","862,9","38,31","91,86","160,97","0,71","1,26","21,49","11,19","0,24","45,95","1,37","12,01","22,0971791509","2,1896743297","62,65","52,2813551024","4,6595563029","18,2172531642","69,02","50,13","11,99","0,91","12,67","68,69","79,47","87,69","1561,78","0,57","5,21","23,9","71,54","78,33","86,44","17,79","26,81","15,17","6,2","6,82","95,98","95,03","32,33","98,55","99,69","1,15","0,28","21,93","50,92","3,89","16,6","9,45","23,85","2,74","6,68","0,31","27,64","59,12","16,76",5482,15599,627220,16931,83460,61805,63527,51772,866976,66398,230153,67038,800578,65729,163755,66578,636823,17368,17501,17498,93824,243682,60977,0,1147918,1147918,12037,86157,89624,105161,109550,120603,114789,98011,84473,80300,70819,53757,41265,32432,22115,16615,10210,971227,105161,65275,800790,1142366,"0,658","0,722","0,732","0,7","0,744","0,752","0,838","0,759"
