cod;nome;período;valor
26;PE;2012;11.04833613
22;PI;2012;12.99046211
41;PR;2012;65.79812055
33;RJ;2012;35.18051345
24;RN;2012;24.67329039
11;RO;2012;40.44792819
14;RR;2012;50.04358635
43;RS;2012;37.49003628
42;SC;2012;20.53229511
28;SE;2012;27.94460948
35;SP;2012;24.14997641
17;TO;2012;29.38048313
12;AC;2013;21.18150431
27;AL;2013;24.33990942
13;AM;2013;26.80971039
16;AP;2013;29.17084782
29;BA;2013;21.55932735
23;CE;2013;18.97943022
53;DF;2013;12.08063562
32;ES;2013;27.96665707
52;GO;2013;44.69268364
21;MA;2013;28.01986365
31;MG;2013;26.13279715
50;MS;2013;31.71242119
51;MT;2013;46.32100648
15;PA;2013;30.1126212
25;PB;2013;13.32409942
26;PE;2013;13.15745309
22;PI;2013;15.2135138
41;PR;2013;56.9622514
33;RJ;2013;35.9476655
24;RN;2013;27.02079083
11;RO;2013;43.96253452
14;RR;2013;79.32101214
43;RS;2013;37.48501122
42;SC;2013;21.12530123
28;SE;2013;25.11300854
35;SP;2013;21.19458317
17;TO;2013;33.84743831
12;AC;2014;35.25276231
27;AL;2014;16.25629073
13;AM;2014;21.11258746
16;AP;2014;14.38686274
29;BA;2014;25.22530944
23;CE;2014;20.00605761
53;DF;2014;18.4524866
32;ES;2014;28.97814808
52;GO;2014;46.02449401
21;MA;2014;35.05556715
31;MG;2014;25.40356217
50;MS;2014;35.55456974
51;MT;2014;50.45921516
15;PA;2014;23.3280745
25;PB;2014;10.28517064
26;PE;2014;23.79063686
22;PI;2014;10.71441008
41;PR;2014;58.00202925
33;RJ;2014;38.02311047
24;RN;2014;29.98199535
11;RO;2014;46.47027183
14;RR;2014;68.16733599
43;RS;2014;43.490511
42;SC;2014;23.51070692
28;SE;2014;29.65599051
35;SP;2014;21.70222842
17;TO;2014;39.6297099
12;AC;2015;24.51773613
27;AL;2015;12.63882225
13;AM;2015;23.31187087
16;AP;2015;14.36179762
29;BA;2015;22.84771756
23;CE;2015;17.32374533
53;DF;2015;21.04554255
32;ES;2015;20.92412757
52;GO;2015;47.62738741
21;MA;2015;36.36727309
31;MG;2015;23.58836273
50;MS;2015;34.13924148
51;MT;2015;41.30084583
15;PA;2015;25.00272307
25;PB;2015;11.25014248
26;PE;2015;26.02499807
22;PI;2015;15.44851189
41;PR;2015;55.03994427
33;RJ;2015;35.63635945
24;RN;2015;22.73989428
11;RO;2015;45.25331331
14;RR;2015;61.34446622
43;RS;2015;46.66141495
42;SC;2015;23.3002601
28;SE;2015;27.16540335
35;SP;2015;18.40864367
17;TO;2015;52.11431161
12;AC;2016;54.13936881
27;AL;2016;7.374341708
