Num,ID,CODIGO_ID,ANO,DESAGREGAÇÃO,ESPVIDA,FECTOT,MORT1,MORT5,SOBRE40,SOBRE60,RAZDEP,T_ENV,E_ANOSESTUDO,T_ANALF11A14,T_ANALF15A17,T_ANALF15M,T_ANALF18A24,T_ANALF18M,T_ANALF25A29,T_ANALF25M,T_ATRASO_2_BASICO,T_ATRASO_2_FUND,T_FBBAS,T_FBBAS_tudo,T_FBFUND,T_FBFUND_tudo,T_FBMED,T_FBMED_tudo,T_FBSUPER,T_FLBAS,T_FLBAS_tudo,T_FLFUND,T_FLFUND_tudo,T_FLMED,T_FLMED_tudo,T_FLSUPER,T_FREQ0A5,T_FREQ15A17,T_FREQ18A24,T_FREQ25A29,T_FREQ5A6,T_FREQ6A14,T_FREQ6A17,T_FREQFUND1517,T_FREQFUND1824,T_FREQMED1824,T_FUND11A13,T_FUND11A13_tudo,T_FUND15A17,T_FUND18A24,T_FUND18M,T_FUND25M,T_MED18A20,T_MED18A24,T_MED18M,T_MED25M,T_SUPER25M,CORTE1,CORTE2,CORTE3,CORTE4,CORTE9,GINI,PIND,PINDCRI,PMPOB,PMPOBCRI,PPOB,PPOBCRI,PREN10RICOS,PREN20,PREN20RICOS,PREN40,PREN60,PREN80,PRENTRAB,R1040,R2040,RDPC,RDPC1,RDPC10,RDPC2,RDPC3,RDPC4,RDPC5,RDPCT,RIND,RMPOB,RPOB,THEIL,P_AGRO,P_COM,P_CONSTR,P_EXTR,P_SERV,P_SIUP,P_TRANSF,P_CPR,P_EMP,P_FORMAL,P_TRABCC,P_TRABPUB,P_TRABSC,P_FUND,P_MED,P_SUPER,P_REN0,P_REN1,P_REN2,P_REN3,P_REN5,RENOCUP,THEILtrab,T_ATIV1014,T_ATIV1517,T_ATIV1824,T_ATIV18M,T_ATIV2529,T_DES1014,T_DES1517,T_DES1824,T_DES18M,T_DES2529,T_AGUA,T_BANAGUA,T_DENS,T_LIXO,T_LUZ,T_AGUA_ESGOTO,T_PAREDE,T_CRIFUNDIN_TODOS,T_FORA0A5,T_FORA6A14,T_FUNDIN_TODOS,T_FUNDIN_TODOS_MMEIO,T_FUNDIN18MINF,T_OCUPDESLOC_1,T_RMAXIDOSO,T_SLUZ,T_VULNERA_NESTUDA_NTRAB_MMEIO,T_VULNERA_RMAXIDOSO,T_VULNERA_OCUPDESLOC_13,PEA1014,PEA1517,PEA18M,PESO1,PESO1114,PESO1113,PESO1214,PESO13,PESO15,PESO1517,PESO1524,PESO1618,PESO18,PESO1820,PESO1824,PESO1921,PESO25,PESO4,PESO5,PESO6,PESO610,PESO617,PESO65,PESORUR,PESOTOT,PESOURB,PESO80,PESO0a4,PESO5A9,PESO10a14,PESO15A19,PESO20A24,PESO25A29,PESO30A34,PESO35A39,PESO40A44,PESO45A49,PESO50A54,PESO55A59,PESO60A64,PESO65A69,PESO70A74,PESO75A79,PIA,PIA1014,PIA1517,PIA18M,POP,I_ESCOLARIDADE,I_FREQ_PROP,IDHM,IDHM_E,IDHM_L,IDHM_R
350570,2010350570,BARUERI,2010,BRANCO,"77,24","1,66","10,47","12,14","97,12","86,13","42,53","5,10","10,10","1,58","1,01","3,05","0,73","3,19","0,89","3,73","11,65","9,28","115,82","115,82","115,03","115,03","118,14","118,14","40,00","94,51","94,51","94,48","94,48","64,46","64,46","19,05","51,88","90,91","32,94","15,38","97,69","97,34","95,72","22,69","2,37","9,30","93,45","90,71","72,15","85,87","69,21","65,59","54,86","62,08","51,63","49,35","18,48","300,00","500,00","789,33","1575,00","3350,00","0,64","1,10","2,35","4,12","7,50","15,34","24,30","54,85","2,65","69,50","7,98","16,30","30,50","81,85","27,48","17,44","1519,26","201,08","8332,84","405,40","631,69","1078,85","5288,36","1519,26","35,53","93,67","175,57","0,76","0,25","14,06","6,36","0,06","51,62","1,11","14,92","17,91","2,77","76,93","62,62","4,24","11,81","75,56","58,38","20,59","0,98","8,15","53,12","68,42","80,61","2512,00","0,65","3,28","25,24","75,04","70,82","80,66","36,90","36,57","13,02","7,62","9,71","98,52","98,35","32,04","99,94","100,00","0,06","0,23","13,35","48,12","2,66","12,00","3,68","20,22","1,08","4,19","0,00","34,70","61,27","19,65",362,1603,63169,1949,8699,6575,6456,5990,95941,6311,22130,6162,89630,6362,15819,6745,73811,2160,2007,2036,10389,25399,6496,0,127485,127485,1368,10449,10061,11034,10419,11711,12260,11253,9953,9253,8335,6894,5451,3916,2382,1637,1109,106599,11054,6352,89193,126449,"0,692","0,795","0,823","0,759","0,871","0,843"
350570,2010350570,BARUERI,2010,NEGRO,"76,69","1,92","12,18","14,12","93,29","85,51","37,99","3,52","9,54","0,70","0,71","5,35","0,37","5,74","1,04","7,06","14,43","11,71","120,86","120,86","119,83","119,83","123,74","123,74","20,81","95,03","95,03","94,86","94,86","60,55","60,55","8,86","52,33","88,54","26,47","13,41","97,09","98,16","95,63","26,00","3,79","12,07","93,67","89,21","67,20","78,98","56,08","50,43","38,72","47,65","35,67","32,72","4,60","236,67","366,00","520,00","799,00","1116,67","0,44","2,06","3,53","7,42","12,86","23,59","36,60","33,96","5,11","49,31","14,86","29,47","50,69","85,72","9,14","6,59","608,01","155,31","2064,86","296,49","444,23","645,00","1488,65","608,06","41,09","94,71","169,58","0,35","0,36","11,29","10,28","0,17","49,55","1,15","17,43","12,93","0,44","72,74","66,65","2,69","16,90","63,43","42,94","5,89","0,80","11,84","70,95","86,31","95,01","1098,36","0,24","3,62","33,21","78,51","73,26","82,93","42,28","42,00","17,42","9,81","12,39","98,27","97,74","46,00","99,89","100,00","0,27","0,32","21,80","47,67","1,84","19,03","7,10","28,62","2,30","5,06","0,00","32,98","70,41","23,93",396,2128,57077,1345,8779,6571,6599,4235,84111,6572,22044,6434,77539,6378,15472,6515,62067,1614,1573,1581,9013,24364,3894,0,110694,110694,626,7218,8396,10969,10756,11288,11181,10203,9153,8480,6849,5585,4067,2655,1618,1039,611,95232,10914,6408,77910,110758,"0,561","0,742","0,740","0,676","0,862","0,696"
350600,2010350600,BAURU,2010,BRANCO,"77,67","1,68","11,58","13,44","95,58","85,31","41,81","9,98","10,76","0,83","0,70","2,34","0,58","2,43","0,63","2,76","8,26","6,98","107,80","107,80","106,64","106,64","111,09","111,09","53,29","94,13","94,13","94,51","94,51","68,93","68,93","27,10","56,54","89,11","35,86","16,48","96,47","97,28","95,14","16,43","1,22","6,90","94,26","90,45","78,83","89,46","71,53","68,37","65,11","68,57","55,62","53,33","21,98","386,00","600,00","900,00","1598,00","2583,33","0,56","0,88","2,24","2,85","7,05","9,79","20,87","46,11","3,65","60,67","10,88","21,80","39,33","70,06","16,96","11,14","1361,75","248,78","6279,53","491,81","743,42","1193,78","4125,15","1361,85","35,04","87,73","170,83","0,56","1,26","19,18","5,83","0,13","55,48","1,10","11,98","19,61","3,55","75,65","58,18","6,49","11,18","79,79","64,15","24,39","1,28","8,86","53,92","70,64","84,73","1860,64","0,48","4,66","33,45","74,93","68,11","83,53","24,73","29,84","11,95","5,02","5,24","98,80","98,70","15,68","99,63","99,92","0,04","0,63","13,30","43,46","2,72","11,35","2,74","20,19","0,22","8,43","0,08","39,74","67,29","7,77",797,3504,125092,3040,13393,9903,10229,9069,195625,10487,38547,10581,185138,11359,28060,11859,157078,3039,3085,2986,15563,39443,24254,3658,243028,239370,5405,15362,15267,16774,17865,20682,22116,20180,17874,17203,17239,15355,12806,10051,7746,6294,4809,211223,17094,10475,183654,239315,"0,715","0,837","0,832","0,794","0,878","0,826"
350600,2010350600,BAURU,2010,NEGRO,"74,60","2,34","12,93","15,00","94,53","84,38","39,87","6,36","10,16","0,30","0,43","4,99","1,50","5,34","1,25","6,16","13,40","10,15","106,42","106,42","113,26","113,26","88,99","88,99","19,82","91,91","91,91","93,99","93,99","55,43","55,43","9,58","61,10","83,85","19,48","10,49","93,89","96,13","92,67","26,22","2,37","6,23","93,48","90,26","65,00","76,15","55,44","51,02","43,51","46,89","34,56","31,92","5,44","253,50","400,00","558,57","825,00","1170,00","0,42","1,65","2,69","6,06","11,65","21,25","36,29","33,06","5,23","48,22","15,43","30,44","51,78","78,88","8,57","6,25","636,86","166,52","2105,47","324,72","478,05","679,51","1534,58","637,10","36,27","92,65","172,13","0,33","1,73","16,55","12,16","0,17","49,39","1,88","13,12","17,63","0,61","69,47","61,65","3,53","15,63","63,42","41,75","6,11","1,18","13,42","72,14","87,76","96,00","1010,68","0,25","8,25","43,35","76,11","72,06","82,47","40,70","30,98","15,69","7,21","6,98","98,22","98,00","29,92","99,03","99,84","0,22","2,22","22,50","38,90","3,87","20,39","7,39","30,37","0,65","6,39","0,16","36,58","61,04","8,67",698,2367,50374,946,7166,5300,5436,3090,74027,5295,17174,5095,68732,4881,11879,4906,56853,1270,1326,1343,7329,19790,6048,2031,95080,93049,1069,5232,6984,8837,8509,8665,8828,8524,7569,6868,6149,5438,4325,3104,2221,1645,1113,83835,8468,5460,69907,93855,"0,554","0,740","0,731","0,672","0,827","0,703"
350950,2010350950,CAMPINAS,2010,BRANCO,"77,07","1,35","9,93","11,52","95,67","85,75","38,68","9,94","10,43","0,76","0,48","2,18","0,56","2,27","0,44","2,56","10,52","8,51","118,15","118,15","115,41","115,41","125,75","125,75","62,20","92,87","92,87","93,13","93,13","65,17","65,17","28,42","58,31","87,72","40,49","20,05","95,02","96,59","94,24","18,12","2,91","7,75","93,58","89,36","75,11","87,42","72,83","70,33","61,26","67,69","57,21","55,41","27,32","448,33","733,33","1186,67","2300,00","3750,00","0,55","0,60","1,31","1,85","4,15","7,71","15,67","42,28","3,37","59,51","10,20","21,21","40,49","76,41","16,58","11,69","1696,71","286,04","7173,74","579,08","934,09","1636,01","5056,00","1696,84","33,57","87,83","179,93","0,54","1,03","15,00","4,56","0,16","54,14","0,80","12,05","18,52","3,44","78,62","63,06","4,28","9,63","80,74","65,68","31,17","1,44","5,85","41,14","58,45","74,71","2435,94","0,46","4,58","28,48","69,32","67,61","83,48","28,09","29,29","12,21","5,32","5,83","97,87","97,79","16,56","99,86","99,99","0,17","0,41","11,74","41,69","3,41","11,43","1,96","18,91","0,38","9,51","0,01","39,83","76,29","18,10",2095,8143,379250,8564,36424,27153,27625,25102,587763,28417,109750,28924,559346,31970,81333,33590,478013,8082,8201,8062,41745,106586,71180,10805,716386,705581,15930,42253,40736,45634,48910,60840,68010,62794,54652,52626,50847,47095,39629,31180,23071,18583,13596,635316,45778,28592,560947,715174,"0,728","0,812","0,836","0,783","0,868","0,861"
350950,2010350950,CAMPINAS,2010,NEGRO,"76,23","2,20","13,24","15,36","95,09","85,23","38,03","5,26","9,69","1,31","0,94","5,35","0,85","5,70","1,57","6,80","15,74","12,02","114,65","114,65","117,92","117,92","106,18","106,18","23,62","90,73","90,73","92,86","92,86","52,75","52,75","8,74","50,26","82,14","23,13","14,38","91,22","95,73","91,95","26,52","3,43","9,46","91,09","88,41","61,75","75,49","56,14","51,73","38,61","45,50","35,13","32,77","6,65","265,00","422,50","602,50","955,00","1377,50","0,46","2,04","4,05","5,79","10,97","19,02","32,36","36,36","4,68","51,63","13,97","27,86","48,37","80,79","10,41","7,39","735,52","172,07","2674,18","341,81","510,60","754,55","1899,04","736,57","35,00","85,29","167,65","0,38","1,35","13,96","9,14","0,15","51,91","1,33","12,24","14,21","0,96","75,59","68,63","2,19","13,05","63,00","40,80","7,53","1,28","9,53","66,61","83,65","93,67","1178,14","0,24","5,17","36,02","75,37","71,81","82,00","34,05","29,49","14,95","8,30","9,32","96,48","96,23","33,96","99,68","99,96","0,64","0,88","25,28","49,74","4,27","20,90","6,92","27,69","1,25","5,69","0,04","41,56","70,17","21,13",1651,7022,178531,4136,25833,19148,19669,12747,271388,19383,66756,18809,252005,19311,47373,19887,204632,4436,4685,4659,26201,71417,18362,7527,349244,341717,3165,21137,24458,32261,31939,34817,34614,32569,28342,25592,21647,19055,14217,10234,6967,5066,3164,300042,31921,19497,248625,340877,"0,561","0,707","0,741","0,655","0,854","0,727"
351060,2010351060,CARAPICUÍBA,2010,BRANCO,"75,92","1,80","12,93","14,87","96,03","84,40","42,90","5,47","10,37","2,06","0,82","3,39","0,86","3,56","0,87","4,12","11,25","10,56","120,58","120,58","116,17","116,17","134,47","134,47","34,97","93,35","93,35","92,69","92,69","66,08","66,08","15,79","43,47","87,65","28,45","17,63","92,67","96,64","94,48","17,61","2,93","8,66","90,91","85,37","75,60","83,71","63,40","59,22","53,67","59,92","43,69","40,34","9,51","286,00","450,00","653,33","1000,00","1466,67","0,48","1,31","2,20","4,72","8,01","17,31","26,85","38,96","4,60","53,27","13,58","27,01","46,73","82,27","11,47","7,97","820,14","188,58","3195,61","368,42","550,42","808,86","2219,78","820,35","30,30","90,35","176,08","0,42","0,25","16,31","6,10","0,04","50,69","0,66","12,13","15,66","0,75","74,92","66,26","2,62","13,89","73,03","52,32","12,23","1,19","8,38","61,13","79,39","91,61","1400,29","0,32","3,78","29,54","74,30","66,26","78,19","33,05","36,95","15,22","8,04","7,71","95,77","95,59","36,48","99,70","99,95","0,40","1,05","15,28","56,53","3,36","14,27","4,40","26,40","1,91","6,69","0,05","41,46","74,16","31,39",596,2655,87403,3181,12607,9553,9418,9386,144254,9295,32599,9137,134959,9323,23304,9716,111655,3195,3124,2996,15411,37313,10461,0,191196,191196,1751,15800,15169,15973,15345,17254,18707,16907,14986,13147,11822,10332,8841,6452,4193,2817,1700,156679,15785,8987,131907,187157,"0,634","0,782","0,772","0,729","0,849","0,744"
351060,2010351060,CARAPICUÍBA,2010,NEGRO,"75,46","1,91","15,03","17,29","94,02","83,79","39,50","4,22","10,13","1,16","0,68","5,66","0,92","6,07","1,83","7,26","12,23","9,42","119,07","119,07","118,09","118,09","121,70","121,70","23,55","91,61","91,61","91,06","91,06","59,76","59,76","9,96","46,13","84,20","24,96","16,41","89,66","95,80","92,65","21,86","3,50","9,83","92,82","87,79","68,34","79,46","56,46","51,15","47,11","53,02","36,28","32,41","4,70","241,67","379,50","532,86","800,00","1100,00","0,42","2,25","3,86","7,58","13,39","23,06","36,54","31,67","5,22","47,53","15,43","30,58","52,47","81,82","8,21","6,22","598,23","156,19","1894,89","305,26","453,15","654,85","1434,45","598,61","31,55","90,13","168,89","0,33","0,10","13,62","9,85","0,04","49,64","0,82","14,04","13,38","0,36","74,53","69,04","2,08","14,57","64,04","43,30","5,86","0,97","10,09","71,12","87,83","96,14","1044,55","0,19","5,96","32,28","74,38","68,42","79,14","33,87","37,88","16,73","9,25","9,83","95,63","95,31","45,88","99,30","99,91","1,02","2,66","21,82","53,87","4,20","18,22","6,14","29,15","2,80","6,04","0,09","40,99","64,64","32,03",998,3324,86226,2184,13282,9946,10007,6958,133387,9917,32927,9442,123470,9258,23010,9568,100460,2563,2649,2715,14665,37864,7419,0,175727,175727,1055,11744,13887,16709,15930,16997,17560,16359,14507,12808,10264,9072,7407,5064,3223,2001,1140,153065,16748,10297,126020,178612,"0,565","0,745","0,734","0,679","0,841","0,693"
351380,2010351380,DIADEMA,2010,BRANCO,"76,69","1,58","10,31","11,71","95,16","84,63","42,56","5,27","9,67","0,50","1,06","3,42","0,45","3,58","0,70","4,27","10,75","9,19","117,33","117,33","113,89","113,89","128,16","128,16","31,22","93,41","93,41","94,33","94,33","65,51","65,51","15,00","41,84","86,83","27,18","16,47","95,15","96,60","94,25","18,54","2,60","8,40","92,68","90,15","74,18","87,07","65,99","61,34","58,55","63,02","45,86","42,07","9,05","290,00","460,00","665,00","1050,00","1502,00","0,44","1,13","2,48","4,59","8,17","16,28","26,79","33,85","4,99","49,56","14,60","28,92","50,44","81,41","9,27","6,80","775,00","193,34","2623,30","372,56","554,83","833,69","1924,83","775,05","37,25","93,76","174,94","0,34","0,18","13,61","4,33",#NULL!,"41,85","0,88","25,88","15,13","1,10","74,09","65,83","2,75","14,18","74,87","55,12","11,84","1,42","9,69","62,15","78,90","91,87","1261,82","0,25","4,38","34,78","77,40","70,15","84,09","37,89","37,74","14,81","8,01","8,04","96,66","96,46","35,58","99,57","99,99","0,17","0,66","14,83","58,16","3,40","13,47","4,11","24,06","0,91","4,03","0,01","39,48","58,12","14,96",676,3029,93452,3297,12162,9197,9101,9662,143306,9012,32944,8985,134294,9450,23932,9926,110362,3079,2980,2976,15488,36662,10014,0,190020,190020,1706,16084,15077,15553,15131,17813,18536,16874,14798,13886,11918,10224,8184,5928,3763,2765,1780,157355,15429,8710,133217,188077,"0,660","0,801","0,781","0,751","0,862","0,735"
351380,2010351380,DIADEMA,2010,NEGRO,"75,09","1,85","15,96","18,13","94,48","84,02","36,59","4,13","9,54","1,48","0,47","4,85","0,76","5,20","0,97","6,19","13,33","10,95","118,60","118,60","117,65","117,65","121,18","121,18","20,37","92,61","92,61","93,86","93,86","60,86","60,86","7,48","44,97","84,65","22,81","14,16","93,96","97,04","93,71","20,97","3,00","10,85","93,35","90,40","69,36","80,44","59,17","54,42","44,88","52,46","38,19","35,00","4,83","253,33","394,00","550,00","833,33","1120,00","0,40","1,74","2,97","6,47","11,38","21,19","33,80","30,21","5,49","46,02","16,04","31,61","53,98","84,14","7,54","5,75","605,97","166,31","1830,87","319,60","471,71","677,78","1395,94","605,97","35,63","95,02","171,33","0,30","0,23","12,56","5,62","0,03","40,67","0,71","27,67","12,52","0,66","73,87","68,36","2,05","15,56","66,69","45,22","6,11","1,10","11,87","72,04","86,79","95,88","1036,04","0,21","4,80","34,06","79,54","73,07","83,07","34,29","37,41","18,61","9,87","9,76","95,66","95,19","43,57","99,46","100,00","0,30","1,24","20,53","55,03","2,96","17,72","6,06","27,17","1,58","4,51","0,00","37,93","55,75","19,01",859,3698,101112,2186,14246,10562,10771,6897,148388,10553,36085,10288,137835,10173,25532,10549,112303,2512,2709,2641,14938,39737,7922,0,191856,191856,1205,11575,14155,17738,17206,18879,19435,17996,16558,14916,12360,10241,7659,5216,3238,2156,1323,167125,17888,10859,138378,192910,"0,592","0,754","0,739","0,696","0,835","0,695"
351500,2010351500,EMBU,2010,BRANCO,"75,61","1,89","12,09","14,02","94,88","83,59","44,73","4,49","10,08","0,93","0,48","3,55","0,82","3,78","1,14","4,45","10,11","8,32","120,90","120,90","117,92","117,92","130,19","130,19","27,77","92,36","92,36","93,08","93,08","57,05","57,05","11,99","41,61","85,42","28,18","18,70","91,47","96,62","93,90","23,25","3,80","10,38","93,50","89,18","67,81","81,50","62,13","57,72","49,63","54,52","40,24","37,00","8,33","255,00","400,00","557,50","850,00","1248,00","0,50","1,34","2,24","6,47","11,01","20,25","30,64","42,49","4,55","55,55","13,42","26,20","44,45","82,59","12,67","8,36","752,42","171,01","3197,33","333,78","481,05","686,42","2110,72","752,47","39,95","98,32","171,01","0,46","0,65","16,12","7,93","0,18","50,03","0,34","12,26","17,09","0,96","70,84","62,93","2,34","15,61","68,21","45,77","10,26","1,27","11,76","68,53","84,38","93,56","1273,80","0,34","6,31","33,40","76,21","71,16","79,59","26,04","33,43","18,07","9,31","10,53","97,11","96,84","38,76","99,43","99,98","0,44","0,45","20,23","58,39","3,38","16,67","5,98","25,57","2,78","7,07","0,02","33,38","68,00","33,48",610,1783,51993,1859,7693,5839,5745,5510,78801,5607,18618,5374,73194,5325,13011,5451,60183,1909,1867,1667,9278,22578,4813,0,107080,107080,763,9441,9099,9739,9062,9556,10248,9791,8438,7443,6205,5570,4480,3195,2048,1236,766,88081,9677,5339,73066,106635,"0,621","0,756","0,758","0,708","0,844","0,730"
351500,2010351500,EMBU,2010,NEGRO,"75,07","2,11","14,05","16,30","93,86","82,99","40,38","3,60","9,90","0,80","0,48","5,75","0,84","6,23","1,60","7,45","12,75","9,60","120,47","120,47","122,52","122,52","115,02","115,02","16,94","92,74","92,74","94,16","94,16","56,01","56,01","6,58","47,58","84,05","22,88","16,24","92,17","96,92","93,41","26,02","4,20","10,62","94,47","92,04","65,41","77,15","53,69","48,37","41,16","45,94","31,49","28,21","3,30","234,00","347,33","499,50","700,00","950,00","0,38","1,80","3,31","7,57","13,15","24,19","36,55","28,17","6,00","44,09","17,24","33,34","55,91","85,96","6,54","5,10","515,28","154,54","1451,72","289,74","414,58","581,60","1133,84","515,66","35,76","94,07","170,82","0,26","0,90","14,63","11,34","0,11","49,05","0,68","10,93","14,88","0,12","69,51","64,99","1,35","17,69","59,11","36,10","4,24","1,21","13,72","76,58","91,69","97,45","927,42","0,16","5,13","32,56","74,92","71,94","78,95","39,31","37,11","17,78","10,31","11,85","97,00","96,92","47,24","99,53","99,94","0,76","0,84","24,94","52,42","3,08","20,10","7,67","30,52","3,41","5,27","0,06","35,69","66,91","31,56",687,2668,64929,1782,10663,7928,7926,5483,98193,7875,25144,7462,90318,7039,17269,7204,73049,1967,2009,1996,11235,29773,4718,0,131221,131221,602,9121,10585,13322,12521,12623,13038,12493,10962,9565,7469,6353,4961,3490,2222,1257,637,111839,13397,8193,90249,131338,"0,537","0,733","0,717","0,661","0,835","0,669"
351620,2010351620,FRANCA,2010,BRANCO,"73,79","1,31","16,45","18,98","93,97","81,33","42,70","8,28","11,32","1,03","0,48","2,34","0,36","2,47","1,11","2,90","5,64","4,53","103,22","103,22","105,01","105,01","98,29","98,29","33,26","94,21","94,21","95,94","95,94","73,05","73,05","20,61","41,82","86,98","27,39","10,60","96,60","98,00","95,07","11,11","0,92","5,45","96,34","94,35","83,10","91,03","66,93","62,01","64,14","68,43","49,49","45,62","16,78","366,25","527,50","749,00","1166,67","1755,00","0,46","0,44","0,85","2,47","5,44","10,13","19,19","37,68","5,20","52,60","14,74","28,06","47,40","78,57","10,23","7,14","948,75","246,76","3574,90","452,41","631,95","917,32","2497,42","948,77","32,72","99,01","180,56","0,37","2,38","19,00","4,43","0,05","35,15","0,78","32,68","22,53","4,15","70,28","55,42","2,63","14,36","74,54","56,38","18,17","1,07","9,12","64,06","78,87","89,60","1427,77","0,35","4,70","41,28","80,21","72,09","87,64","16,38","22,06","7,93","4,26","5,79","99,34","99,23","16,45","99,96","100,00",#NULL!,"0,08","12,63","58,18","2,00","12,72","2,42","22,91","0,13","7,08","0,00","34,43","68,60","4,59",813,4421,116659,2931,13636,10108,10305,8941,173700,10689,38181,10822,163011,11691,27492,11980,135519,3182,3069,3026,16085,40410,18347,3725,221684,217959,3772,15194,15612,17178,18258,19923,18784,17230,16010,16295,15713,13443,10881,8816,6241,4869,3465,189814,17286,10711,161818,219647,"0,669","0,850","0,788","0,785","0,813","0,767"
351620,2010351620,FRANCA,2010,NEGRO,"73,01","2,33","18,37","21,19","92,97","80,46","41,70","6,03","10,94","1,55","1,24","4,95","0,85","5,24","1,02","6,19","8,01","6,03","102,28","102,28","107,02","107,02","88,91","88,91","16,51","92,39","92,39","95,54","95,54","60,36","60,36","8,45","44,16","77,41","15,92","7,36","97,76","98,44","92,93","15,42","1,10","6,17","97,22","93,72","72,62","83,00","53,92","47,66","47,49","51,43","32,58","28,52","4,43","261,00","400,00","533,33","753,33","1000,00","0,40","1,14","2,38","5,39","10,64","19,27","35,97","31,48","5,86","46,12","17,08","32,72","53,88","82,71","7,37","5,41","600,45","176,08","1890,21","336,74","469,51","635,18","1387,95","600,45","35,82","96,35","172,82","0,29","2,59","11,91","8,58","0,02","28,60","1,17","41,71","17,62","1,45","68,04","61,07","1,49","17,85","61,23","38,49","5,24","0,59","11,40","79,32","91,71","97,06","965,88","0,23","7,03","52,32","83,43","74,89","88,04","26,34","23,77","10,97","5,77","3,47","99,00","98,89","30,13","99,87","99,94",#NULL!,"0,09","21,54","55,84","1,56","19,25","5,47","30,39","0,43","5,97","0,06","35,96","68,76","7,06",640,2786,51080,1051,7285,5407,5470,3468,72744,5552,17375,5286,67192,5020,11823,5065,55369,1256,1373,1384,7897,20734,5723,1850,94972,93122,848,5673,7381,9174,8870,8505,8135,7818,7603,6920,6160,5441,4318,3251,2261,1614,1000,82630,9101,5324,68205,95682,"0,539","0,788","0,728","0,694","0,800","0,694"
351870,2010351870,GUARUJÁ,2010,BRANCO,"76,60","2,06","12,55","14,08","95,48","85,51","47,36","7,53","10,11","2,06","1,20","3,64","0,92","3,82","0,59","4,38","12,91","10,65","110,42","110,42","112,77","112,77","103,60","103,60","27,58","92,80","92,80","94,25","94,25","59,12","59,12","13,48","38,42","84,11","27,53","9,94","93,98","96,70","93,48","22,47","4,18","9,18","91,18","89,20","68,32","81,13","64,68","61,49","50,90","57,08","45,60","43,37","13,21","275,00","462,40","698,50","1116,67","1800,00","0,53","1,48","2,93","4,82","8,94","17,96","29,62","43,02","3,89","57,89","11,68","23,59","42,11","72,08","14,74","9,92","944,56","183,69","4063,90","367,89","562,57","874,51","2734,93","944,63","44,68","93,72","174,09","0,50","1,48","18,07","7,03","0,40","59,01","0,68","5,93","19,84","2,42","66,59","54,69","3,80","18,27","71,28","52,53","14,70","1,15","12,69","59,47","76,03","88,45","1491,19","0,39","5,11","30,44","72,81","66,62","80,82","46,54","38,06","19,51","9,17","11,47","97,54","97,25","31,76","99,28","99,98","1,02","3,08","15,16","61,58","3,30","14,34","5,01","26,01","0,44","6,14","0,02","43,62","77,74","6,73",607,2118,64004,2390,9059,6828,6717,6890,103097,6753,22189,6544,96344,6430,15436,6622,80908,2254,2175,2111,10901,26713,10300,23,136746,136723,2078,11514,10625,11510,10932,11257,11513,10922,10399,9828,9032,7793,6226,4895,3591,2755,1876,114887,11863,6958,96067,136923,"0,647","0,761","0,781","0,721","0,860","0,767"
351870,2010351870,GUARUJÁ,2010,NEGRO,"75,78","2,28","14,00","15,71","94,80","84,90","40,62","4,62","9,92","0,32","1,25","6,19","1,25","6,60","2,08","7,77","14,73","10,73","109,70","109,70","115,23","115,23","94,24","94,24","12,80","90,43","90,43","92,93","92,93","50,50","50,50","6,13","39,52","81,47","20,69","11,26","91,77","95,16","91,55","27,77","3,76","9,70","91,60","88,51","58,78","76,89","54,48","49,56","41,79","47,85","34,10","31,08","4,42","212,50","338,50","500,00","758,00","1027,50","0,43","2,98","5,23","9,09","15,51","27,44","41,81","32,34","4,93","48,10","14,80","29,83","51,90","77,72","8,74","6,52","557,29","137,37","1802,35","275,13","418,79","614,85","1344,91","558,69","35,95","87,34","164,86","0,34","1,70","14,77","13,52","0,10","56,08","0,92","5,52","17,89","0,46","63,18","55,62","3,03","22,41","60,15","40,19","5,60","1,00","15,17","71,99","87,72","96,28","991,86","0,22","5,81","32,15","70,18","68,79","76,49","62,30","38,12","20,98","10,40","11,85","96,26","95,80","43,23","98,63","99,99","2,30","6,77","24,37","60,48","4,84","20,51","8,57","32,40","1,44","3,30","0,01","44,01","49,35","12,01",844,2809,72772,1741,11830,8827,8926,5895,114847,8914,28281,8711,105933,8071,19367,8165,86566,2224,2270,2423,12890,33634,7008,20,151638,151618,1026,9801,12081,14909,14348,13933,13938,13499,12335,11428,9757,8250,6136,4215,2812,2033,1137,129066,14538,8738,105790,150552,"0,545","0,710","0,721","0,650","0,846","0,682"
