Num,ID,CODIGO_ID,ANO,DESAGREGAÇÃO,ESPVIDA,FECTOT,MORT1,MORT5,SOBRE40,SOBRE60,RAZDEP,T_ENV,E_ANOSESTUDO,T_ANALF11A14,T_ANALF15A17,T_ANALF15M,T_ANALF18A24,T_ANALF18M,T_ANALF25A29,T_ANALF25M,T_ATRASO_2_BASICO,T_ATRASO_2_FUND,T_FBBAS,T_FBBAS_tudo,T_FBFUND,T_FBFUND_tudo,T_FBMED,T_FBMED_tudo,T_FBSUPER,T_FLBAS,T_FLBAS_tudo,T_FLFUND,T_FLFUND_tudo,T_FLMED,T_FLMED_tudo,T_FLSUPER,T_FREQ0A5,T_FREQ15A17,T_FREQ18A24,T_FREQ25A29,T_FREQ5A6,T_FREQ6A14,T_FREQ6A17,T_FREQFUND1517,T_FREQFUND1824,T_FREQMED1824,T_FUND11A13,T_FUND11A13_tudo,T_FUND15A17,T_FUND18A24,T_FUND18M,T_FUND25M,T_MED18A20,T_MED18A24,T_MED18M,T_MED25M,T_SUPER25M,CORTE1,CORTE2,CORTE3,CORTE4,CORTE9,GINI,PIND,PINDCRI,PMPOB,PMPOBCRI,PPOB,PPOBCRI,PREN10RICOS,PREN20,PREN20RICOS,PREN40,PREN60,PREN80,PRENTRAB,R1040,R2040,RDPC,RDPC1,RDPC10,RDPC2,RDPC3,RDPC4,RDPC5,RDPCT,RIND,RMPOB,RPOB,THEIL,P_AGRO,P_COM,P_CONSTR,P_EXTR,P_SERV,P_SIUP,P_TRANSF,P_CPR,P_EMP,P_FORMAL,P_TRABCC,P_TRABPUB,P_TRABSC,P_FUND,P_MED,P_SUPER,P_REN0,P_REN1,P_REN2,P_REN3,P_REN5,RENOCUP,THEILtrab,T_ATIV1014,T_ATIV1517,T_ATIV1824,T_ATIV18M,T_ATIV2529,T_DES1014,T_DES1517,T_DES1824,T_DES18M,T_DES2529,T_AGUA,T_BANAGUA,T_DENS,T_LIXO,T_LUZ,T_AGUA_ESGOTO,T_PAREDE,T_CRIFUNDIN_TODOS,T_FORA0A5,T_FORA6A14,T_FUNDIN_TODOS,T_FUNDIN_TODOS_MMEIO,T_FUNDIN18MINF,T_OCUPDESLOC_1,T_RMAXIDOSO,T_SLUZ,T_VULNERA_NESTUDA_NTRAB_MMEIO,T_VULNERA_RMAXIDOSO,T_VULNERA_OCUPDESLOC_13,PEA1014,PEA1517,PEA18M,PESO1,PESO1114,PESO1113,PESO1214,PESO13,PESO15,PESO1517,PESO1524,PESO1618,PESO18,PESO1820,PESO1824,PESO1921,PESO25,PESO4,PESO5,PESO6,PESO610,PESO617,PESO65,PESORUR,PESOTOT,PESOURB,PESO80,PESO0a4,PESO5A9,PESO10a14,PESO15A19,PESO20A24,PESO25A29,PESO30A34,PESO35A39,PESO40A44,PESO45A49,PESO50A54,PESO55A59,PESO60A64,PESO65A69,PESO70A74,PESO75A79,PIA,PIA1014,PIA1517,PIA18M,POP,I_ESCOLARIDADE,I_FREQ_PROP,IDHM,IDHM_E,IDHM_L,IDHM_R
51,2000000051,Mato Grosso,2000,NEGRO,"68,49","2,61","30,00","33,28","90,87","77,53","54,11","3,46","8,51","2,74","2,81","14,64","4,23","15,97","6,88","19,74","29,65","23,02","96,84","107,48","110,98","120,51","55,03","69,04","8,65","81,23","85,63","87,16","90,45","23,54","25,78","3,42","14,42","70,04","26,52","11,50","59,63","90,52","85,34","38,57","7,59","10,30","56,34","74,65","30,93","44,80","30,51","25,92","16,82","21,29","16,96","15,57","3,17","111,55","193,26","292,33","484,12","763,27","0,56","9,50","13,79","26,50","36,71","54,45","66,98","46,97","3,04","60,37","10,37","21,80","39,63","86,81","18,12","11,87","407,34","61,89","1913,13","149,25","232,93","363,07","1252,78","417,61","34,89","79,74","137,65","0,53","23,29","13,36","8,59","1,11","41,33","0,51","10,29","24,01","1,67","42,48","30,60","8,15","31,54","35,04","20,69","3,51","4,15","45,72","80,61","88,50","95,21","931,64","0,47","10,76","47,41","70,13","68,36","74,90","34,88","31,83","19,42","12,10","11,37","68,69","64,91","44,89","85,43","87,79","19,31",,"56,84","85,58","9,48","50,04","33,09","56,34",,"5,02","12,21","32,46","49,95",,16135,42437,546684,,,,,,917118,,,,,,,,624645,,,,,,46392,1061934,1341903,279974,7238,124759,146240,153799,152256,140217,122621,110137,97163,78522,59535,46942,35634,27699,19148,12974,7032,1039271,150005,89513,799752,1303453,"0,305","0,409","0,554","0,371","0,725","0,632"
51,2010000051,Mato Grosso,2010,BRANCO,"75,57","1,86","15,53","18,75","94,47","83,67","43,97","5,79","9,84","1,03","0,60","5,36","0,79","5,72","1,13","6,78","13,46","11,52","111,09","111,09","113,38","113,38","104,84","104,84","45,73","91,97","91,97","93,61","93,61","55,48","55,48","22,38","36,67","83,77","35,23","16,38","89,68","97,33","93,70","22,64","2,77","9,35","92,67","89,74","69,22","81,70","59,69","54,93","52,19","57,27","42,98","39,89","15,40","266,63","457,50","690,00","1249,00","2001,67","0,57","2,65","3,83","6,73","11,10","19,00","29,47","46,99","3,17","61,61","10,07","20,80","38,39","83,74","18,67","12,22","1040,55","165,04","4889,87","358,89","558,46","914,97","3200,85","1051,26","22,12","76,35","160,72","0,58","18,77","17,22","5,29","0,53","41,79","0,56","7,72","25,75","3,62","58,70","40,94","8,35","17,26","65,95","48,91","17,48","4,56","13,89","56,86","72,94","85,59","1740,39","0,51","9,11","36,48","70,75","71,76","80,41","14,31","20,39","9,98","4,61","5,22","95,01","94,24","18,85","97,76","98,92","3,28","2,07","21,65","63,33","2,67","20,36","7,35","30,08","0,29","7,20","1,08","32,95","70,58","5,03",8477,21509,568285,19712,75622,55410,57647,56878,855708,60285,201441,59148,795423,58977,141156,59866,654267,18812,18917,18022,89486,225393,65836,183165,1137150,953985,10760,97417,89404,94621,99055,102386,103086,95726,87346,83329,75237,61450,47389,34868,25073,18270,11733,943957,93094,58962,791900,1119958,"0,597","0,759","0,773","0,701","0,843","0,782"
51,2010000051,Mato Grosso,2010,NEGRO,"73,67","2,15","16,85","20,34","92,09","81,57","44,08","4,75","9,12","1,45","1,12","10,03","1,57","10,82","2,86","13,09","18,16","15,05","112,32","112,32","117,41","117,41","98,23","98,23","25,46","90,95","90,95","93,15","93,15","47,80","47,80","11,66","36,75","80,49","27,59","14,01","86,67","96,40","92,19","28,89","4,30","10,53","89,86","86,74","59,27","70,58","49,35","44,14","37,45","40,94","31,07","28,65","7,19","198,25","322,14","495,50","750,00","1127,50","0,50","4,54","6,65","11,55","18,56","30,70","45,26","39,48","3,86","54,60","12,45","25,65","45,40","82,50","12,68","8,80","599,03","115,76","2364,69","257,26","395,18","591,64","1640,83","608,04","24,25","77,17","155,60","0,44","17,59","14,31","8,50","0,70","40,36","0,82","8,91","20,03","1,00","56,48","44,69","7,67","22,58","55,49","36,26","8,31","4,54","17,74","72,51","86,31","94,30","1047,01","0,32","8,60","35,81","69,66","69,69","77,70","17,67","23,16","12,08","6,53","7,29","91,12","89,67","30,10","96,70","98,39","6,12","3,42","31,30","63,25","3,60","27,91","12,76","37,59","0,65","6,01","1,61","35,71","64,66","6,24",15448,39409,866395,26593,142737,105462,108561,82328,1350052,109673,354057,106466,1240379,102764,244384,103049,995995,30088,31066,30206,160122,412532,86417,328198,1820597,1492399,13956,136620,155229,178696,177810,176247,174151,164135,143280,126015,106154,84807,64072,46964,34211,23851,14399,1532926,179632,110041,1243252,1808680,"0,494","0,683","0,701","0,613","0,811","0,694"
52,2000000052,Goiás,2000,BRANCO,"72,15","2,01","22,65","26,16","91,72","78,43","52,97","5,25","9,61","1,34","1,21","8,93","1,97","9,61","3,44","11,66","22,89","16,52","107,46","114,48","116,55","122,26","80,68","91,59","19,04","88,47","91,89","92,16","94,80","37,71","40,42","10,95","18,99","81,26","34,45","11,63","73,87","95,64","92,00","37,09","7,05","12,96","69,65","83,70","45,06","58,64","43,85","39,88","27,86","32,12","27,82","26,67","7,11","147,38","260,19","409,94","814,41","1464,35","0,62","4,32","6,99","16,25","24,98","39,19","52,29","51,68","2,69","67,06","8,26","17,21","32,94","82,07","25,02","16,10","728,33","97,92","3763,70","202,91","325,81","572,77","2422,23","734,27","38,38","87,22","149,06","0,70","14,02","16,86","6,91","0,38","48,21","0,66","11,90","25,30","5,19","48,56","33,04","7,68","26,35","50,49","33,65","8,24","2,52","40,23","70,47","78,52","88,49","1485,72","0,70","9,43","42,55","69,74","66,74","76,18","35,33","30,29","18,30","10,13","10,42","92,39","89,83","24,77","93,73","98,04","4,71",,"40,95","81,01","4,36","36,33","22,26","45,17",,"5,35","1,96","32,72","54,20",,22224,61486,1085643,,,,,,1792721,,,,,,,,1299472,,,,,,133297,306899,2538427,2231513,22179,265186,242865,237641,250218,243031,220657,209503,191519,159162,130994,104483,81836,68021,50621,37177,23320,2006789,235676,144513,1626600,2510500,"0,439","0,541","0,660","0,505","0,786","0,725"
52,2000000052,Goiás,2000,NEGRO,"70,92","2,45","25,63","29,58","90,79","76,37","49,77","4,00","8,48","2,14","2,24","13,97","3,91","15,15","6,24","18,60","33,46","25,25","105,75","112,27","121,12","127,36","62,19","69,56","7,45","85,45","88,58","90,37","92,94","23,74","24,97","3,86","16,96","75,03","29,36","9,88","64,98","93,45","88,64","46,19","10,01","12,12","57,31","76,35","29,03","42,82","30,19","26,31","14,51","18,20","15,55","14,74","2,27","116,87","194,88","292,81","484,77","762,49","0,55","8,32","13,02","26,15","38,02","54,08","68,13","45,61","3,40","59,32","10,85","22,57","40,68","84,26","16,82","11,11","405,14","68,92","1847,77","150,78","237,40","367,03","1220,68","411,82","37,20","83,04","139,28","0,52","15,91","13,00","10,54","0,55","46,48","0,64","11,82","21,59","1,98","43,66","33,56","6,50","34,08","34,89","18,97","2,50","2,35","51,61","82,66","89,34","95,54","866,05","0,48","11,67","48,76","72,91","69,20","76,54","39,23","31,00","18,78","12,55","12,17","85,84","82,15","35,71","88,32","96,43","8,79",,"57,32","83,04","6,55","50,53","34,68","55,96",,"4,91","3,57","31,69","51,91",,29180,74785,1051466,,,,,,1700821,,,,,,,,1182206,,,,,,96186,2107758,2403221,295466,14989,211420,238003,252954,264061,254554,223679,205793,180662,147163,114728,89749,68052,56194,38827,26735,15635,1922724,249954,153387,1519383,2366359,"0,302","0,415","0,565","0,373","0,765","0,631"
52,2010000052,Goiás,2010,BRANCO,"75,55","1,75","12,28","14,32","94,51","83,74","45,49","7,54","10,12","1,05","0,65","5,89","0,80","6,25","1,36","7,34","13,05","10,67","110,40","110,40","111,92","111,92","106,04","106,04","43,99","92,86","92,86","93,35","93,35","57,43","57,43","23,05","32,66","86,27","35,70","14,50","87,49","97,20","94,38","23,59","2,45","9,34","92,29","89,36","68,83","83,08","61,08","56,65","52,71","58,87","44,64","41,78","14,97","266,67","451,33","666,67","1200,00","2020,00","0,57","1,66","2,74","5,46","10,13","18,87","31,15","47,31","3,44","62,10","10,32","20,86","37,90","78,37","18,33","12,10","1042,11","179,06","4930,01","358,85","549,20","887,56","3253,03","1045,92","28,80","87,46","173,42","0,58","10,59","17,97","6,72","0,40","45,79","0,84","11,60","24,52","3,24","58,71","42,16","8,09","19,30","67,62","50,66","17,03","3,15","12,70","60,79","75,78","86,70","1627,55","0,51","8,51","34,68","71,79","70,12","82,10","17,35","20,20","11,10","5,13","6,21","95,23","94,90","14,56","99,01","99,68","2,66","0,79","20,43","67,34","2,80","19,80","6,69","29,52","0,96","7,72","0,32","32,28","72,05","14,31",16773,41856,1245435,41591,156493,116533,117984,119757,1908545,120227,418907,120337,1788318,123723,298680,125495,1489638,39498,39312,38232,192185,468905,188757,223141,2502119,2278978,36104,205584,190762,197228,201932,216975,221111,211684,191902,179309,161460,136206,111389,87820,66617,51648,34388,2093996,197076,120699,1776221,2474079,"0,611","0,753","0,774","0,702","0,843","0,783"
52,2010000052,Goiás,2010,NEGRO,"74,06","1,98","14,97","17,46","92,65","82,09","42,18","5,36","9,48","1,39","0,93","9,11","1,33","9,78","2,46","11,74","17,62","14,21","110,47","110,47","115,89","115,89","95,32","95,32","24,39","91,65","91,65","93,39","93,39","48,78","48,78","11,94","32,68","81,87","27,29","11,83","83,81","96,58","92,71","29,79","3,81","10,59","90,10","87,40","58,98","73,41","50,26","44,90","39,33","44,22","31,99","29,15","6,63","212,50","339,83","505,33","769,50","1166,67","0,50","2,79","4,44","9,12","16,00","28,10","43,50","40,07","4,30","54,95","12,91","25,92","45,05","81,73","12,42","8,50","636,89","136,90","2551,85","274,07","414,48","609,11","1746,94","640,31","29,62","87,35","166,93","0,44","11,33","14,77","10,31","0,49","43,50","1,05","12,38","20,26","1,36","55,43","44,52","6,54","24,64","56,04","36,97","7,64","3,20","15,97","73,15","86,61","94,05","1072,96","0,35","9,17","39,20","73,26","71,23","80,04","22,36","23,00","11,96","6,20","7,07","93,55","92,81","22,70","98,40","99,18","3,89","1,35","30,98","67,32","3,42","27,57","11,55","36,70","1,78","5,76","0,82","34,62","67,28","16,32",29815,77221,1696499,42613,260446,193394,197069,135688,2569646,195978,645907,191674,2373668,188876,449929,189942,1923739,50997,52656,52936,286070,742494,182066,351764,3394591,3042827,29992,225773,274374,324798,321102,324805,322893,309600,272849,244227,204344,164710,127508,95542,69980,50781,31313,2903560,324986,196968,2381606,3379948,"0,503","0,681","0,708","0,616","0,818","0,703"
53,2000000053,Distrito Federal,2000,BRANCO,"74,89","1,70","18,23","21,16","93,37","83,02","47,82","3,95","10,60","0,87","0,82","3,79","1,25","4,05","1,58","4,90","14,87","9,27","110,21","121,80","112,45","121,26","104,06","123,28","36,48","91,23","94,73","94,02","96,17","51,59","54,44","20,64","28,89","88,79","46,45","18,47","79,47","97,24","94,99","28,69","4,59","14,78","82,21","90,95","59,25","74,46","68,48","66,66","40,22","46,98","50,93","52,13","22,83","245,48","517,30","1073,37","2415,71","4015,73","0,62","2,11","3,88","8,23","13,94","20,60","30,92","45,70","1,80","64,96","6,25","15,35","35,04","76,19","29,25","20,65","1655,34","149,05","7565,53","368,19","753,35","1629,81","5340,79","1659,89","43,58","89,61","153,02","0,77","1,24","15,03","4,84","0,05","71,43","0,82","5,24","15,51","4,48","70,78","45,92","17,01","15,92","74,73","59,20","23,93","1,17","17,44","41,67","51,14","67,89","3039,40","0,67","2,28","25,38","71,62","71,36","84,24","45,09","50,60","26,95","13,89","13,84","96,41","95,18","26,55","98,75","99,86","1,89",,"21,18","71,11","2,76","15,48","8,82","23,23",,"3,46","0,14","30,70","48,45",,1995,14512,464558,,,,,,721888,,,,,,,,508818,,,,,,39843,35314,1008199,972885,6660,106475,92173,87662,104390,108680,93089,85110,77545,63829,53718,42868,28870,23946,15236,10972,6975,795477,87328,57169,650980,992658,"0,685","0,653","0,779","0,663","0,832","0,857"
53,2000000053,Distrito Federal,2000,NEGRO,"73,01","2,20","22,86","26,53","92,11","80,15","45,09","2,54","9,59","1,28","1,18","6,97","2,13","7,55","3,70","9,48","23,77","15,24","111,80","125,39","119,59","131,92","90,92","107,86","13,58","88,91","92,39","92,69","94,79","35,60","36,83","6,98","21,79","84,32","37,49","15,03","69,15","95,41","92,40","41,28","7,38","15,96","72,20","86,27","40,63","57,85","50,50","47,88","20,66","26,75","29,48","30,45","7,50","155,84","276,36","483,47","956,13","1659,76","0,60","4,51","7,77","16,40","25,77","37,31","51,29","48,80","2,67","63,49","8,44","18,34","36,51","81,10","23,13","15,57","735,03","98,27","3587,03","211,94","363,84","667,62","2414,96","739,79","41,70","88,14","147,22","0,64","2,08","13,81","8,92","0,04","67,20","0,70","6,10","16,70","1,76","62,86","45,93","12,77","21,86","56,04","35,53","7,68","0,99","31,01","62,76","72,65","86,39","1532,79","0,55","3,72","33,18","75,62","74,75","83,82","50,59","52,28","29,98","17,95","16,40","92,47","90,10","40,72","97,81","99,50","4,40",,"37,30","78,21","4,59","28,62","18,05","36,40",,"2,74","0,50","30,79","44,13",,3718,21419,478720,,,,,,726655,,,,,,,,486246,,,,,,25873,963794,1016767,52973,3553,92679,96544,100891,118203,122206,107219,93785,77601,60015,47042,33930,22949,17832,11069,7334,3917,804943,99962,64554,640427,992033,"0,505","0,507","0,665","0,506","0,800","0,726"
53,2010000053,Distrito Federal,2010,BRANCO,"77,82","1,52","0,00","14,76","95,15","86,72","42,05","6,33","10,29","0,65","0,66","2,33","0,46","2,43","0,72","2,82","13,29","11,54","113,03","113,03","112,71","112,71","114,01","114,01","77,04","94,78","94,78","95,46","95,46","63,53","63,53","34,12","44,04","90,57","45,80","21,04","94,03","97,84","96,04","22,29","2,43","8,53","92,70","90,45","72,92","88,88","79,53","77,67","65,09","71,26","66,67","65,76","35,17","399,20","768,33","1599,50","3500,00","5755,00","0,61","0,71","1,40","3,19","6,35","10,36","18,58","46,19","2,01","64,44","6,60","15,82","35,56","75,23","27,98","19,58","2449,50","245,65","11315,27","563,28","1128,12","2418,18","7919,86","2450,38","39,37","95,56","173,68","0,75","1,63","13,73","4,23","0,05","65,95","0,77","3,78","16,30","2,70","74,72","49,89","17,70","12,25","83,39","71,42","36,49","1,58","6,76","39,30","50,20","61,83","3574,66","0,65","4,33","23,36","68,75","73,12","84,52","30,20","33,68","16,80","6,76","8,62","96,52","96,24","17,14","99,27","99,95","0,45","0,86","11,58","55,96","2,16","8,53","2,81","14,12","0,86","6,30","0,05","28,36","68,43","22,15",3523,11197,567543,18073,64541,48463,48195,52149,832029,48396,177414,48432,783633,51904,129018,53685,654615,17048,16860,16209,81997,194934,68646,29241,1084418,1055177,13248,88991,81658,81740,82326,95088,108792,103283,87407,79159,69841,56415,45895,35177,24685,18890,11823,905395,81322,47942,776131,1066872,"0,795","0,812","0,867","0,806","0,880","0,920"
53,2010000053,Distrito Federal,2010,NEGRO,"77,00","1,90","0,00","16,67","94,15","85,80","38,97","3,94","9,61","1,07","0,67","4,56","0,89","4,87","1,61","5,84","18,16","14,97","116,09","116,09","118,04","118,04","110,55","110,55","43,90","93,85","93,85","95,44","95,44","54,25","54,25","18,45","41,78","87,46","34,68","17,43","91,43","97,46","94,85","29,86","3,65","11,70","89,81","87,78","62,33","79,66","66,77","63,63","45,98","53,63","48,41","47,14","15,08","255,00","439,00","716,00","1496,67","2650,00","0,59","1,56","2,84","6,28","11,60","20,29","33,25","47,70","2,91","64,37","8,77","18,35","35,63","78,66","21,76","14,68","1173,85","170,52","5598,87","344,01","562,33","1014,33","3777,49","1175,23","37,02","93,40","170,52","0,65","1,95","15,10","7,85","0,08","59,94","1,09","4,65","16,05","1,24","69,42","53,76","11,15","16,66","71,03","53,09","15,60","1,53","9,65","59,67","72,06","81,63","1841,55","0,52","5,08","30,35","73,91","75,33","83,77","34,82","40,73","16,96","8,19","9,11","96,28","95,83","28,30","98,55","99,90","0,94","1,73","21,24","58,22","2,54","15,27","6,67","22,18","1,82","3,96","0,10","32,95","61,11","22,62",6805,24435,765636,18512,106171,79640,79679,58276,1091379,80807,279821,80066,1010572,81184,199014,82531,811558,21545,22087,22372,121040,308018,56634,56793,1437954,1381161,8937,97277,115840,133458,134323,145498,153849,144265,121274,105186,84359,64555,47913,33523,22478,16115,9104,1230656,133835,80503,1016319,1426874,"0,668","0,724","0,788","0,705","0,867","0,802"
